>1_2	p_riboswitch=0.009091
>777_2	p_riboswitch=0.000500
>778_2	p_riboswitch=0.000545
>779_2	p_riboswitch=0.015878
>780_2	p_riboswitch=0.648846
>781_2	p_riboswitch=0.932194
>782_2	p_riboswitch=0.033117
>783_2	p_riboswitch=0.103642
>784_2	p_riboswitch=0.003517
>785_2	p_riboswitch=0.014740
>786_2	p_riboswitch=0.021156
>787_2	p_riboswitch=0.013190
>788_2	p_riboswitch=0.000388
>789_2	p_riboswitch=0.000384
>790_2	p_riboswitch=0.000315
>791_2	p_riboswitch=0.000296
>792_2	p_riboswitch=0.000293
>793_2	p_riboswitch=0.000364
>794_2	p_riboswitch=0.015876
>795_2	p_riboswitch=0.000392
>796_2	p_riboswitch=0.000414
>797_2	p_riboswitch=0.000588
>798_2	p_riboswitch=0.000442
>799_2	p_riboswitch=0.000551
>800_2	p_riboswitch=0.000598
>801_2	p_riboswitch=0.031543
>802_2	p_riboswitch=0.250363
>803_2	p_riboswitch=0.013474
>804_2	p_riboswitch=0.014386
>805_2	p_riboswitch=0.036519
>806_2	p_riboswitch=0.024274
>807_2	p_riboswitch=0.000684
>808_2	p_riboswitch=0.000380
>809_2	p_riboswitch=0.000371
>810_2	p_riboswitch=0.000360
>811_2	p_riboswitch=0.000302
>812_2	p_riboswitch=0.000329
>813_2	p_riboswitch=0.000363
>814_2	p_riboswitch=0.000379
>815_2	p_riboswitch=0.000427
>816_2	p_riboswitch=0.000420
>817_2	p_riboswitch=0.000435
>818_2	p_riboswitch=0.000541
>819_2	p_riboswitch=0.000484
>820_2	p_riboswitch=0.000592
>821_2	p_riboswitch=0.000831
>822_2	p_riboswitch=0.027627
>823_2	p_riboswitch=0.002356
>824_2	p_riboswitch=0.005526
>825_2	p_riboswitch=0.016992
>826_2	p_riboswitch=0.013272
>827_2	p_riboswitch=0.000356
>828_2	p_riboswitch=0.000343
>829_2	p_riboswitch=0.000353
>830_2	p_riboswitch=0.000353
>831_2	p_riboswitch=0.000304
>832_2	p_riboswitch=0.000349
>833_2	p_riboswitch=0.000372
>834_2	p_riboswitch=0.000426
>835_2	p_riboswitch=0.000454
>836_2	p_riboswitch=0.000441
>837_2	p_riboswitch=0.000576
>838_2	p_riboswitch=0.000585
>839_2	p_riboswitch=0.000519
>840_2	p_riboswitch=0.000792
>841_2	p_riboswitch=0.000688
>842_2	p_riboswitch=0.002123
>843_2	p_riboswitch=0.007701
>844_2	p_riboswitch=0.013945
>845_2	p_riboswitch=0.000403
>846_2	p_riboswitch=0.000347
>847_2	p_riboswitch=0.000332
>848_2	p_riboswitch=0.000350
>849_2	p_riboswitch=0.000326
>850_2	p_riboswitch=0.000330
>851_2	p_riboswitch=0.000359
>852_2	p_riboswitch=0.000423
>853_2	p_riboswitch=0.000453
>854_2	p_riboswitch=0.000466
>855_2	p_riboswitch=0.000449
>856_2	p_riboswitch=0.000609
>857_2	p_riboswitch=0.000614
>858_2	p_riboswitch=0.000654
>859_2	p_riboswitch=0.000674
>860_2	p_riboswitch=0.002178
>861_2	p_riboswitch=0.005087
>862_2	p_riboswitch=0.000426
>863_2	p_riboswitch=0.000359
>864_2	p_riboswitch=0.000330
>865_2	p_riboswitch=0.000332
>866_2	p_riboswitch=0.000341
>867_2	p_riboswitch=0.000377
>868_2	p_riboswitch=0.000348
>869_2	p_riboswitch=0.000416
>870_2	p_riboswitch=0.000449
>871_2	p_riboswitch=0.000462
>872_2	p_riboswitch=0.000469
>873_2	p_riboswitch=0.000464
>874_2	p_riboswitch=0.000495
>875_2	p_riboswitch=0.000755
>876_2	p_riboswitch=0.000589
>877_2	p_riboswitch=0.001083
>878_2	p_riboswitch=0.000559
>879_2	p_riboswitch=0.000432
>880_2	p_riboswitch=0.000325
>881_2	p_riboswitch=0.000324
>882_2	p_riboswitch=0.000339
>883_2	p_riboswitch=0.000385
>884_2	p_riboswitch=0.000392
>885_2	p_riboswitch=0.000422
>886_2	p_riboswitch=0.000503
>887_2	p_riboswitch=0.000462
>888_2	p_riboswitch=0.000659
>889_2	p_riboswitch=0.000478
>890_2	p_riboswitch=0.000476
>891_2	p_riboswitch=0.000620
>892_2	p_riboswitch=0.000674
>893_2	p_riboswitch=0.000442
>894_2	p_riboswitch=0.000476
>895_2	p_riboswitch=0.000396
>896_2	p_riboswitch=0.000305
>897_2	p_riboswitch=0.000306
>898_2	p_riboswitch=0.000366
>899_2	p_riboswitch=0.000396
>900_2	p_riboswitch=0.000521
>901_2	p_riboswitch=0.000485
>902_2	p_riboswitch=0.000467
>903_2	p_riboswitch=0.000497
>904_2	p_riboswitch=0.000690
>905_2	p_riboswitch=0.000490
>906_2	p_riboswitch=0.000585
>907_2	p_riboswitch=0.000574
>908_2	p_riboswitch=0.000432
>909_2	p_riboswitch=0.000431
>910_2	p_riboswitch=0.000374
>911_2	p_riboswitch=0.000298
>912_2	p_riboswitch=0.000340
>913_2	p_riboswitch=0.000377
>914_2	p_riboswitch=0.000431
>915_2	p_riboswitch=0.000523
>916_2	p_riboswitch=0.000461
>917_2	p_riboswitch=0.000671
>918_2	p_riboswitch=0.000458
>919_2	p_riboswitch=0.000485
>920_2	p_riboswitch=0.000606
>921_2	p_riboswitch=0.000548
>922_2	p_riboswitch=0.000406
>923_2	p_riboswitch=0.000401
>924_2	p_riboswitch=0.000369
>925_2	p_riboswitch=0.000327
>926_2	p_riboswitch=0.000349
>927_2	p_riboswitch=0.000386
>928_2	p_riboswitch=0.000445
>929_2	p_riboswitch=0.000516
>930_2	p_riboswitch=0.000551
>931_2	p_riboswitch=0.000458
>932_2	p_riboswitch=0.000431
>933_2	p_riboswitch=0.000619
>934_2	p_riboswitch=0.000564
>935_2	p_riboswitch=0.000391
>936_2	p_riboswitch=0.000384
>937_2	p_riboswitch=0.000420
>938_2	p_riboswitch=0.000338
>939_2	p_riboswitch=0.000463
>940_2	p_riboswitch=0.000407
>941_2	p_riboswitch=0.000542
>942_2	p_riboswitch=0.000926
>943_2	p_riboswitch=0.000475
>944_2	p_riboswitch=0.000434
>945_2	p_riboswitch=0.000654
>946_2	p_riboswitch=0.000565
>947_2	p_riboswitch=0.000385
>948_2	p_riboswitch=0.000594
>949_2	p_riboswitch=0.000435
>950_2	p_riboswitch=0.000423
>951_2	p_riboswitch=0.000465
>952_2	p_riboswitch=0.000484
>953_2	p_riboswitch=0.000512
>954_2	p_riboswitch=0.000969
>955_2	p_riboswitch=0.000501
>956_2	p_riboswitch=0.000671
>957_2	p_riboswitch=0.000584
>958_2	p_riboswitch=0.000513
>959_2	p_riboswitch=0.000579
>960_2	p_riboswitch=0.000564
>961_2	p_riboswitch=0.000446
>962_2	p_riboswitch=0.000469
>963_2	p_riboswitch=0.000486
>964_2	p_riboswitch=0.000712
>965_2	p_riboswitch=0.000564
>966_2	p_riboswitch=0.000738
>967_2	p_riboswitch=0.000592
>968_2	p_riboswitch=0.000506
>969_2	p_riboswitch=0.000672
>970_2	p_riboswitch=0.000582
>971_2	p_riboswitch=0.000431
>972_2	p_riboswitch=0.000479
>973_2	p_riboswitch=0.000491
>974_2	p_riboswitch=0.000589
>975_2	p_riboswitch=0.000783
>976_2	p_riboswitch=0.000606
>977_2	p_riboswitch=0.000555
>978_2	p_riboswitch=0.000682
>979_2	p_riboswitch=0.000548
>980_2	p_riboswitch=0.000518
>981_2	p_riboswitch=0.000494
>982_2	p_riboswitch=0.000553
>983_2	p_riboswitch=0.000955
>984_2	p_riboswitch=0.000659
>985_2	p_riboswitch=0.000577
>986_2	p_riboswitch=0.000824
>987_2	p_riboswitch=0.000644
>988_2	p_riboswitch=0.000472
>989_2	p_riboswitch=0.000496
>990_2	p_riboswitch=0.000826
>991_2	p_riboswitch=0.000739
>992_2	p_riboswitch=0.000634
>993_2	p_riboswitch=0.000814
>994_2	p_riboswitch=0.000572
>995_2	p_riboswitch=0.000480
>996_2	p_riboswitch=0.000685
>997_2	p_riboswitch=0.000673
>998_2	p_riboswitch=0.000634
>999_2	p_riboswitch=0.000732
>1000_2	p_riboswitch=0.000716
>1001_2	p_riboswitch=0.000648
>1002_2	p_riboswitch=0.000589
>1003_2	p_riboswitch=0.000620
>1004_2	p_riboswitch=0.000609
>1005_2	p_riboswitch=0.000872
>1006_2	p_riboswitch=0.000550
>1007_2	p_riboswitch=0.000545
>1008_2	p_riboswitch=0.002011
>1009_2	p_riboswitch=0.000738
>1010_2	p_riboswitch=0.000992
>1011_2	p_riboswitch=0.001472
>1012_2	p_riboswitch=0.000849
>1013_2	p_riboswitch=0.002079
>1014_2	p_riboswitch=0.002391
>1015_2	p_riboswitch=0.040263
>1016_2	p_riboswitch=0.000398
>1017_2	p_riboswitch=0.000346
>1018_2	p_riboswitch=0.000296
>1019_2	p_riboswitch=0.000289
>1020_2	p_riboswitch=0.000326
>1021_2	p_riboswitch=0.000380
>1022_2	p_riboswitch=0.002567
>1023_2	p_riboswitch=0.000361
>1024_2	p_riboswitch=0.000577
>1025_2	p_riboswitch=0.000482
>1026_2	p_riboswitch=0.000500
>1027_2	p_riboswitch=0.000545
>1028_2	p_riboswitch=0.015878
>1029_2	p_riboswitch=0.648846
>1030_2	p_riboswitch=0.932194
>1031_2	p_riboswitch=0.178348
>1032_2	p_riboswitch=0.874915
>1033_2	p_riboswitch=0.984861
>1034_2	p_riboswitch=0.990766
>1035_2	p_riboswitch=0.021156
>1036_2	p_riboswitch=0.013190
>1037_2	p_riboswitch=0.000388
>1038_2	p_riboswitch=0.000384
>1039_2	p_riboswitch=0.000315
>1040_2	p_riboswitch=0.000296
>1041_2	p_riboswitch=0.000293
>1042_2	p_riboswitch=0.000364
>1043_2	p_riboswitch=0.015876
>1044_2	p_riboswitch=0.000392
>1045_2	p_riboswitch=0.000414
>1046_2	p_riboswitch=0.000588
>1047_2	p_riboswitch=0.000442
>1048_2	p_riboswitch=0.000551
>1049_2	p_riboswitch=0.000598
>1050_2	p_riboswitch=0.031543
>1051_2	p_riboswitch=0.250363
>1052_2	p_riboswitch=0.288666
>1053_2	p_riboswitch=0.814759
>1054_2	p_riboswitch=0.956718
>1055_2	p_riboswitch=0.987819
>1056_2	p_riboswitch=0.000684
>1057_2	p_riboswitch=0.000380
>1058_2	p_riboswitch=0.000371
>1059_2	p_riboswitch=0.000360
>1060_2	p_riboswitch=0.000302
>1061_2	p_riboswitch=0.000329
>1062_2	p_riboswitch=0.000363
>1063_2	p_riboswitch=0.000379
>1064_2	p_riboswitch=0.000427
>1065_2	p_riboswitch=0.000420
>1066_2	p_riboswitch=0.000435
>1067_2	p_riboswitch=0.000541
>1068_2	p_riboswitch=0.000484
>1069_2	p_riboswitch=0.000592
>1070_2	p_riboswitch=0.000831
>1071_2	p_riboswitch=0.027627
>1072_2	p_riboswitch=0.039379
>1073_2	p_riboswitch=0.864063
>1074_2	p_riboswitch=0.941233
>1075_2	p_riboswitch=0.970627
>1076_2	p_riboswitch=0.000356
>1077_2	p_riboswitch=0.000343
>1078_2	p_riboswitch=0.000353
>1079_2	p_riboswitch=0.000353
>1080_2	p_riboswitch=0.000304
>1081_2	p_riboswitch=0.000349
>1082_2	p_riboswitch=0.000372
>1083_2	p_riboswitch=0.000426
>1084_2	p_riboswitch=0.000454
>1085_2	p_riboswitch=0.000441
>1086_2	p_riboswitch=0.000576
>1087_2	p_riboswitch=0.000585
>1088_2	p_riboswitch=0.000519
>1089_2	p_riboswitch=0.000792
>1090_2	p_riboswitch=0.000688
>1091_2	p_riboswitch=0.000633
>1092_2	p_riboswitch=0.211193
>1093_2	p_riboswitch=0.857239
>1094_2	p_riboswitch=0.961627
>1095_2	p_riboswitch=0.000347
>1096_2	p_riboswitch=0.000332
>1097_2	p_riboswitch=0.000350
>1098_2	p_riboswitch=0.000326
>1099_2	p_riboswitch=0.000330
>1100_2	p_riboswitch=0.000359
>1101_2	p_riboswitch=0.000423
>1102_2	p_riboswitch=0.000453
>1103_2	p_riboswitch=0.000466
>1104_2	p_riboswitch=0.000449
>1105_2	p_riboswitch=0.000609
>1106_2	p_riboswitch=0.000614
>1107_2	p_riboswitch=0.000654
>1108_2	p_riboswitch=0.000674
>1109_2	p_riboswitch=0.000943
>1110_2	p_riboswitch=0.000787
>1111_2	p_riboswitch=0.244096
>1112_2	p_riboswitch=0.904216
>1113_2	p_riboswitch=0.000330
>1114_2	p_riboswitch=0.000332
>1115_2	p_riboswitch=0.000341
>1116_2	p_riboswitch=0.000377
>1117_2	p_riboswitch=0.000348
>1118_2	p_riboswitch=0.000416
>1119_2	p_riboswitch=0.000449
>1120_2	p_riboswitch=0.000462
>1121_2	p_riboswitch=0.000469
>1122_2	p_riboswitch=0.000464
>1123_2	p_riboswitch=0.000495
>1124_2	p_riboswitch=0.000755
>1125_2	p_riboswitch=0.000589
>1126_2	p_riboswitch=0.000803
>1127_2	p_riboswitch=0.000900
>1128_2	p_riboswitch=0.000771
>1129_2	p_riboswitch=0.330110
>1130_2	p_riboswitch=0.000324
>1131_2	p_riboswitch=0.000339
>1132_2	p_riboswitch=0.000385
>1133_2	p_riboswitch=0.000392
>1134_2	p_riboswitch=0.000422
>1135_2	p_riboswitch=0.000503
>1136_2	p_riboswitch=0.000462
>1137_2	p_riboswitch=0.000659
>1138_2	p_riboswitch=0.000478
>1139_2	p_riboswitch=0.000476
>1140_2	p_riboswitch=0.000620
>1141_2	p_riboswitch=0.000674
>1142_2	p_riboswitch=0.000612
>1143_2	p_riboswitch=0.000844
>1144_2	p_riboswitch=0.000856
>1145_2	p_riboswitch=0.000806
>1146_2	p_riboswitch=0.000306
>1147_2	p_riboswitch=0.000366
>1148_2	p_riboswitch=0.000396
>1149_2	p_riboswitch=0.000521
>1150_2	p_riboswitch=0.000485
>1151_2	p_riboswitch=0.000467
>1152_2	p_riboswitch=0.000497
>1153_2	p_riboswitch=0.000690
>1154_2	p_riboswitch=0.000490
>1155_2	p_riboswitch=0.000585
>1156_2	p_riboswitch=0.000574
>1157_2	p_riboswitch=0.000748
>1158_2	p_riboswitch=0.000711
>1159_2	p_riboswitch=0.000818
>1160_2	p_riboswitch=0.000932
>1161_2	p_riboswitch=0.000340
>1162_2	p_riboswitch=0.000377
>1163_2	p_riboswitch=0.000431
>1164_2	p_riboswitch=0.000523
>1165_2	p_riboswitch=0.000461
>1166_2	p_riboswitch=0.000671
>1167_2	p_riboswitch=0.000458
>1168_2	p_riboswitch=0.000485
>1169_2	p_riboswitch=0.000606
>1170_2	p_riboswitch=0.000548
>1171_2	p_riboswitch=0.000880
>1172_2	p_riboswitch=0.000788
>1173_2	p_riboswitch=0.000702
>1174_2	p_riboswitch=0.000884
>1175_2	p_riboswitch=0.000349
>1176_2	p_riboswitch=0.000386
>1177_2	p_riboswitch=0.000445
>1178_2	p_riboswitch=0.000516
>1179_2	p_riboswitch=0.000551
>1180_2	p_riboswitch=0.000458
>1181_2	p_riboswitch=0.000431
>1182_2	p_riboswitch=0.000619
>1183_2	p_riboswitch=0.000564
>1184_2	p_riboswitch=0.000531
>1185_2	p_riboswitch=0.000791
>1186_2	p_riboswitch=0.000770
>1187_2	p_riboswitch=0.000738
>1188_2	p_riboswitch=0.000463
>1189_2	p_riboswitch=0.000407
>1190_2	p_riboswitch=0.000542
>1191_2	p_riboswitch=0.000926
>1192_2	p_riboswitch=0.000475
>1193_2	p_riboswitch=0.000434
>1194_2	p_riboswitch=0.000654
>1195_2	p_riboswitch=0.000565
>1196_2	p_riboswitch=0.000542
>1197_2	p_riboswitch=0.000765
>1198_2	p_riboswitch=0.000773
>1199_2	p_riboswitch=0.000810
>1200_2	p_riboswitch=0.000465
>1201_2	p_riboswitch=0.000484
>1202_2	p_riboswitch=0.000512
>1203_2	p_riboswitch=0.000969
>1204_2	p_riboswitch=0.000501
>1205_2	p_riboswitch=0.000671
>1206_2	p_riboswitch=0.000584
>1207_2	p_riboswitch=0.000567
>1208_2	p_riboswitch=0.000788
>1209_2	p_riboswitch=0.000751
>1210_2	p_riboswitch=0.000824
>1211_2	p_riboswitch=0.000469
>1212_2	p_riboswitch=0.000486
>1213_2	p_riboswitch=0.000712
>1214_2	p_riboswitch=0.000564
>1215_2	p_riboswitch=0.000738
>1216_2	p_riboswitch=0.000592
>1217_2	p_riboswitch=0.000508
>1218_2	p_riboswitch=0.000793
>1219_2	p_riboswitch=0.000777
>1220_2	p_riboswitch=0.000799
>1221_2	p_riboswitch=0.000479
>1222_2	p_riboswitch=0.000491
>1223_2	p_riboswitch=0.000589
>1224_2	p_riboswitch=0.000783
>1225_2	p_riboswitch=0.000606
>1226_2	p_riboswitch=0.000529
>1227_2	p_riboswitch=0.000681
>1228_2	p_riboswitch=0.000876
>1229_2	p_riboswitch=0.000834
>1230_2	p_riboswitch=0.000494
>1231_2	p_riboswitch=0.000553
>1232_2	p_riboswitch=0.000955
>1233_2	p_riboswitch=0.000659
>1234_2	p_riboswitch=0.000544
>1235_2	p_riboswitch=0.000718
>1236_2	p_riboswitch=0.000679
>1237_2	p_riboswitch=0.000963
>1238_2	p_riboswitch=0.000496
>1239_2	p_riboswitch=0.000826
>1240_2	p_riboswitch=0.000739
>1241_2	p_riboswitch=0.000548
>1242_2	p_riboswitch=0.000913
>1243_2	p_riboswitch=0.000751
>1244_2	p_riboswitch=0.000724
>1245_2	p_riboswitch=0.000685
>1246_2	p_riboswitch=0.000673
>1247_2	p_riboswitch=0.000749
>1248_2	p_riboswitch=0.001115
>1249_2	p_riboswitch=0.000820
>1250_2	p_riboswitch=0.000881
>1251_2	p_riboswitch=0.000589
>1252_2	p_riboswitch=0.000575
>1253_2	p_riboswitch=0.000915
>1254_2	p_riboswitch=0.001075
>1255_2	p_riboswitch=0.000983
>1256_2	p_riboswitch=0.000653
>1257_2	p_riboswitch=0.000742
>1258_2	p_riboswitch=0.001265
>1259_2	p_riboswitch=0.001264
>1260_2	p_riboswitch=0.000674
>1261_2	p_riboswitch=0.001160
>1262_2	p_riboswitch=0.000981
>1263_2	p_riboswitch=0.000848
>1264_2	p_riboswitch=0.000915
>1265_2	p_riboswitch=0.000735
>1266_2	p_riboswitch=0.000346
>1267_2	p_riboswitch=0.000296
>1268_2	p_riboswitch=0.000289
>1269_2	p_riboswitch=0.000326
>1270_2	p_riboswitch=0.000380
>1271_2	p_riboswitch=0.002567
>1272_2	p_riboswitch=0.000361
>1273_2	p_riboswitch=0.000577
>1274_2	p_riboswitch=0.000482
>1275_2	p_riboswitch=0.000500
>1276_2	p_riboswitch=0.000545
>1277_2	p_riboswitch=0.015878
>1278_2	p_riboswitch=0.648846
>1279_2	p_riboswitch=0.932194
>1280_2	p_riboswitch=0.178348
>1281_2	p_riboswitch=0.874915
>1282_2	p_riboswitch=0.984861
>1283_2	p_riboswitch=0.990766
>1284_2	p_riboswitch=0.994095
>1285_2	p_riboswitch=0.995915
>1286_2	p_riboswitch=0.984496
>1287_2	p_riboswitch=0.998471
>1288_2	p_riboswitch=0.000315
>1289_2	p_riboswitch=0.000296
>1290_2	p_riboswitch=0.000293
>1291_2	p_riboswitch=0.000364
>1292_2	p_riboswitch=0.015876
>1293_2	p_riboswitch=0.000392
>1294_2	p_riboswitch=0.000414
>1295_2	p_riboswitch=0.000588
>1296_2	p_riboswitch=0.000442
>1297_2	p_riboswitch=0.000551
>1298_2	p_riboswitch=0.000598
>1299_2	p_riboswitch=0.031543
>1300_2	p_riboswitch=0.250363
>1301_2	p_riboswitch=0.288666
>1302_2	p_riboswitch=0.814759
>1303_2	p_riboswitch=0.956718
>1304_2	p_riboswitch=0.987819
>1305_2	p_riboswitch=0.987847
>1306_2	p_riboswitch=0.995806
>1307_2	p_riboswitch=0.974493
>1308_2	p_riboswitch=0.993458
>1309_2	p_riboswitch=0.000302
>1310_2	p_riboswitch=0.000329
>1311_2	p_riboswitch=0.000363
>1312_2	p_riboswitch=0.000379
>1313_2	p_riboswitch=0.000427
>1314_2	p_riboswitch=0.000420
>1315_2	p_riboswitch=0.000435
>1316_2	p_riboswitch=0.000541
>1317_2	p_riboswitch=0.000484
>1318_2	p_riboswitch=0.000592
>1319_2	p_riboswitch=0.000831
>1320_2	p_riboswitch=0.027627
>1321_2	p_riboswitch=0.039379
>1322_2	p_riboswitch=0.864063
>1323_2	p_riboswitch=0.941233
>1324_2	p_riboswitch=0.970627
>1325_2	p_riboswitch=0.982032
>1326_2	p_riboswitch=0.994786
>1327_2	p_riboswitch=0.961451
>1328_2	p_riboswitch=0.992690
>1329_2	p_riboswitch=0.000304
>1330_2	p_riboswitch=0.000349
>1331_2	p_riboswitch=0.000372
>1332_2	p_riboswitch=0.000426
>1333_2	p_riboswitch=0.000454
>1334_2	p_riboswitch=0.000441
>1335_2	p_riboswitch=0.000576
>1336_2	p_riboswitch=0.000585
>1337_2	p_riboswitch=0.000519
>1338_2	p_riboswitch=0.000792
>1339_2	p_riboswitch=0.000688
>1340_2	p_riboswitch=0.000633
>1341_2	p_riboswitch=0.211193
>1342_2	p_riboswitch=0.857239
>1343_2	p_riboswitch=0.961627
>1344_2	p_riboswitch=0.948341
>1345_2	p_riboswitch=0.991616
>1346_2	p_riboswitch=0.911299
>1347_2	p_riboswitch=0.992401
>1348_2	p_riboswitch=0.000330
>1349_2	p_riboswitch=0.000359
>1350_2	p_riboswitch=0.000423
>1351_2	p_riboswitch=0.000453
>1352_2	p_riboswitch=0.000466
>1353_2	p_riboswitch=0.000449
>1354_2	p_riboswitch=0.000609
>1355_2	p_riboswitch=0.000614
>1356_2	p_riboswitch=0.000654
>1357_2	p_riboswitch=0.000674
>1358_2	p_riboswitch=0.000943
>1359_2	p_riboswitch=0.000787
>1360_2	p_riboswitch=0.244096
>1361_2	p_riboswitch=0.904216
>1362_2	p_riboswitch=0.932097
>1363_2	p_riboswitch=0.967646
>1364_2	p_riboswitch=0.727024
>1365_2	p_riboswitch=0.976305
>1366_2	p_riboswitch=0.000348
>1367_2	p_riboswitch=0.000416
>1368_2	p_riboswitch=0.000449
>1369_2	p_riboswitch=0.000462
>1370_2	p_riboswitch=0.000469
>1371_2	p_riboswitch=0.000464
>1372_2	p_riboswitch=0.000495
>1373_2	p_riboswitch=0.000755
>1374_2	p_riboswitch=0.000589
>1375_2	p_riboswitch=0.000803
>1376_2	p_riboswitch=0.000900
>1377_2	p_riboswitch=0.000771
>1378_2	p_riboswitch=0.330110
>1379_2	p_riboswitch=0.846210
>1380_2	p_riboswitch=0.947611
>1381_2	p_riboswitch=0.220155
>1382_2	p_riboswitch=0.969556
>1383_2	p_riboswitch=0.000422
>1384_2	p_riboswitch=0.000503
>1385_2	p_riboswitch=0.000462
>1386_2	p_riboswitch=0.000659
>1387_2	p_riboswitch=0.000478
>1388_2	p_riboswitch=0.000476
>1389_2	p_riboswitch=0.000620
>1390_2	p_riboswitch=0.000674
>1391_2	p_riboswitch=0.000612
>1392_2	p_riboswitch=0.000844
>1393_2	p_riboswitch=0.000856
>1394_2	p_riboswitch=0.000806
>1395_2	p_riboswitch=0.222919
>1396_2	p_riboswitch=0.696611
>1397_2	p_riboswitch=0.722379
>1398_2	p_riboswitch=0.935009
>1399_2	p_riboswitch=0.000485
>1400_2	p_riboswitch=0.000467
>1401_2	p_riboswitch=0.000497
>1402_2	p_riboswitch=0.000690
>1403_2	p_riboswitch=0.000490
>1404_2	p_riboswitch=0.000585
>1405_2	p_riboswitch=0.000574
>1406_2	p_riboswitch=0.000748
>1407_2	p_riboswitch=0.000711
>1408_2	p_riboswitch=0.000818
>1409_2	p_riboswitch=0.000932
>1410_2	p_riboswitch=0.000771
>1411_2	p_riboswitch=0.066192
>1412_2	p_riboswitch=0.751950
>1413_2	p_riboswitch=0.963265
>1414_2	p_riboswitch=0.000461
>1415_2	p_riboswitch=0.000671
>1416_2	p_riboswitch=0.000458
>1417_2	p_riboswitch=0.000485
>1418_2	p_riboswitch=0.000606
>1419_2	p_riboswitch=0.000548
>1420_2	p_riboswitch=0.000880
>1421_2	p_riboswitch=0.000788
>1422_2	p_riboswitch=0.000702
>1423_2	p_riboswitch=0.000884
>1424_2	p_riboswitch=0.000865
>1425_2	p_riboswitch=0.000799
>1426_2	p_riboswitch=0.095531
>1427_2	p_riboswitch=0.971817
>1428_2	p_riboswitch=0.000551
>1429_2	p_riboswitch=0.000458
>1430_2	p_riboswitch=0.000431
>1431_2	p_riboswitch=0.000619
>1432_2	p_riboswitch=0.000564
>1433_2	p_riboswitch=0.000531
>1434_2	p_riboswitch=0.000791
>1435_2	p_riboswitch=0.000770
>1436_2	p_riboswitch=0.000738
>1437_2	p_riboswitch=0.000833
>1438_2	p_riboswitch=0.000938
>1439_2	p_riboswitch=0.022031
>1440_2	p_riboswitch=0.756826
>1441_2	p_riboswitch=0.000475
>1442_2	p_riboswitch=0.000434
>1443_2	p_riboswitch=0.000654
>1444_2	p_riboswitch=0.000565
>1445_2	p_riboswitch=0.000542
>1446_2	p_riboswitch=0.000765
>1447_2	p_riboswitch=0.000773
>1448_2	p_riboswitch=0.000810
>1449_2	p_riboswitch=0.000709
>1450_2	p_riboswitch=0.000911
>1451_2	p_riboswitch=0.000768
>1452_2	p_riboswitch=0.057946
>1453_2	p_riboswitch=0.000501
>1454_2	p_riboswitch=0.000671
>1455_2	p_riboswitch=0.000584
>1456_2	p_riboswitch=0.000567
>1457_2	p_riboswitch=0.000788
>1458_2	p_riboswitch=0.000751
>1459_2	p_riboswitch=0.000824
>1460_2	p_riboswitch=0.000774
>1461_2	p_riboswitch=0.000701
>1462_2	p_riboswitch=0.000793
>1463_2	p_riboswitch=0.015363
>1464_2	p_riboswitch=0.000738
>1465_2	p_riboswitch=0.000592
>1466_2	p_riboswitch=0.000508
>1467_2	p_riboswitch=0.000793
>1468_2	p_riboswitch=0.000777
>1469_2	p_riboswitch=0.000799
>1470_2	p_riboswitch=0.000780
>1471_2	p_riboswitch=0.000653
>1472_2	p_riboswitch=0.000660
>1473_2	p_riboswitch=0.005888
>1474_2	p_riboswitch=0.000606
>1475_2	p_riboswitch=0.000529
>1476_2	p_riboswitch=0.000681
>1477_2	p_riboswitch=0.000876
>1478_2	p_riboswitch=0.000834
>1479_2	p_riboswitch=0.000759
>1480_2	p_riboswitch=0.000839
>1481_2	p_riboswitch=0.000714
>1482_2	p_riboswitch=0.001000
>1483_2	p_riboswitch=0.000544
>1484_2	p_riboswitch=0.000718
>1485_2	p_riboswitch=0.000679
>1486_2	p_riboswitch=0.000963
>1487_2	p_riboswitch=0.000794
>1488_2	p_riboswitch=0.000806
>1489_2	p_riboswitch=0.000616
>1490_2	p_riboswitch=0.000767
>1491_2	p_riboswitch=0.000913
>1492_2	p_riboswitch=0.000751
>1493_2	p_riboswitch=0.000724
>1494_2	p_riboswitch=0.000800
>1495_2	p_riboswitch=0.000856
>1496_2	p_riboswitch=0.000603
>1497_2	p_riboswitch=0.000818
>1498_2	p_riboswitch=0.000820
>1499_2	p_riboswitch=0.000881
>1500_2	p_riboswitch=0.000697
>1501_2	p_riboswitch=0.000868
>1502_2	p_riboswitch=0.000647
>1503_2	p_riboswitch=0.000836
>1504_2	p_riboswitch=0.000983
>1505_2	p_riboswitch=0.000846
>1506_2	p_riboswitch=0.000762
>1507_2	p_riboswitch=0.000704
>1508_2	p_riboswitch=0.000959
>1509_2	p_riboswitch=0.001061
>1510_2	p_riboswitch=0.001180
>1511_2	p_riboswitch=0.000902
>1512_2	p_riboswitch=0.001013
>1513_2	p_riboswitch=0.001390
>1514_2	p_riboswitch=0.000980
>1515_2	p_riboswitch=0.000895
>1516_2	p_riboswitch=0.001347
>1517_2	p_riboswitch=0.002039
>1518_2	p_riboswitch=0.003568
>1519_2	p_riboswitch=0.000380
>1520_2	p_riboswitch=0.002567
>1521_2	p_riboswitch=0.000361
>1522_2	p_riboswitch=0.000577
>1523_2	p_riboswitch=0.000482
