>1_7	p_riboswitch=0.056161
>777_7	p_riboswitch=0.595112
>778_7	p_riboswitch=0.973011
>779_7	p_riboswitch=0.994111
>780_7	p_riboswitch=0.998890
>781_7	p_riboswitch=0.997187
>782_7	p_riboswitch=0.573384
>783_7	p_riboswitch=0.420909
>784_7	p_riboswitch=0.412208
>785_7	p_riboswitch=0.656640
>786_7	p_riboswitch=0.396994
>787_7	p_riboswitch=0.290498
>788_7	p_riboswitch=0.450331
>789_7	p_riboswitch=0.488045
>790_7	p_riboswitch=0.314937
>791_7	p_riboswitch=0.484033
>792_7	p_riboswitch=0.951357
>793_7	p_riboswitch=0.709841
>794_7	p_riboswitch=0.885622
>795_7	p_riboswitch=0.036662
>796_7	p_riboswitch=0.015703
>797_7	p_riboswitch=0.015335
>798_7	p_riboswitch=0.383724
>799_7	p_riboswitch=0.842201
>800_7	p_riboswitch=0.987400
>801_7	p_riboswitch=0.998275
>802_7	p_riboswitch=0.999124
>803_7	p_riboswitch=0.661830
>804_7	p_riboswitch=0.521436
>805_7	p_riboswitch=0.473442
>806_7	p_riboswitch=0.856961
>807_7	p_riboswitch=0.211642
>808_7	p_riboswitch=0.360945
>809_7	p_riboswitch=0.434717
>810_7	p_riboswitch=0.471117
>811_7	p_riboswitch=0.307808
>812_7	p_riboswitch=0.757751
>813_7	p_riboswitch=0.951986
>814_7	p_riboswitch=0.611210
>815_7	p_riboswitch=0.933590
>816_7	p_riboswitch=0.009967
>817_7	p_riboswitch=0.019288
>818_7	p_riboswitch=0.074667
>819_7	p_riboswitch=0.991998
>820_7	p_riboswitch=0.946189
>821_7	p_riboswitch=0.997857
>822_7	p_riboswitch=0.998759
>823_7	p_riboswitch=0.628672
>824_7	p_riboswitch=0.579263
>825_7	p_riboswitch=0.764335
>826_7	p_riboswitch=0.834572
>827_7	p_riboswitch=0.346595
>828_7	p_riboswitch=0.358234
>829_7	p_riboswitch=0.420441
>830_7	p_riboswitch=0.447053
>831_7	p_riboswitch=0.499507
>832_7	p_riboswitch=0.874963
>833_7	p_riboswitch=0.212129
>834_7	p_riboswitch=0.736317
>835_7	p_riboswitch=0.990723
>836_7	p_riboswitch=0.011103
>837_7	p_riboswitch=0.942448
>838_7	p_riboswitch=0.952149
>839_7	p_riboswitch=0.526991
>840_7	p_riboswitch=0.910578
>841_7	p_riboswitch=0.998937
>842_7	p_riboswitch=0.682220
>843_7	p_riboswitch=0.839615
>844_7	p_riboswitch=0.737224
>845_7	p_riboswitch=0.928600
>846_7	p_riboswitch=0.304628
>847_7	p_riboswitch=0.748671
>848_7	p_riboswitch=0.403276
>849_7	p_riboswitch=0.661437
>850_7	p_riboswitch=0.652326
>851_7	p_riboswitch=0.223319
>852_7	p_riboswitch=0.862259
>853_7	p_riboswitch=0.972706
>854_7	p_riboswitch=0.993698
>855_7	p_riboswitch=0.914515
>856_7	p_riboswitch=0.985907
>857_7	p_riboswitch=0.076034
>858_7	p_riboswitch=0.039541
>859_7	p_riboswitch=0.998875
>860_7	p_riboswitch=0.899461
>861_7	p_riboswitch=0.808803
>862_7	p_riboswitch=0.879959
>863_7	p_riboswitch=0.849051
>864_7	p_riboswitch=0.286122
>865_7	p_riboswitch=0.727242
>866_7	p_riboswitch=0.635872
>867_7	p_riboswitch=0.790608
>868_7	p_riboswitch=0.106786
>869_7	p_riboswitch=0.744868
>870_7	p_riboswitch=0.940409
>871_7	p_riboswitch=0.981240
>872_7	p_riboswitch=0.992711
>873_7	p_riboswitch=0.964518
>874_7	p_riboswitch=0.987575
>875_7	p_riboswitch=0.077788
>876_7	p_riboswitch=0.982532
>877_7	p_riboswitch=0.087946
>878_7	p_riboswitch=0.911146
>879_7	p_riboswitch=0.769005
>880_7	p_riboswitch=0.832591
>881_7	p_riboswitch=0.265878
>882_7	p_riboswitch=0.367820
>883_7	p_riboswitch=0.772921
>884_7	p_riboswitch=0.189104
>885_7	p_riboswitch=0.540924
>886_7	p_riboswitch=0.880180
>887_7	p_riboswitch=0.965639
>888_7	p_riboswitch=0.948795
>889_7	p_riboswitch=0.995895
>890_7	p_riboswitch=0.983279
>891_7	p_riboswitch=0.029928
>892_7	p_riboswitch=0.191488
>893_7	p_riboswitch=0.968955
>894_7	p_riboswitch=0.824554
>895_7	p_riboswitch=0.742462
>896_7	p_riboswitch=0.847977
>897_7	p_riboswitch=0.382409
>898_7	p_riboswitch=0.202875
>899_7	p_riboswitch=0.679743
>900_7	p_riboswitch=0.672371
>901_7	p_riboswitch=0.744588
>902_7	p_riboswitch=0.936867
>903_7	p_riboswitch=0.982749
>904_7	p_riboswitch=0.931489
>905_7	p_riboswitch=0.998591
>906_7	p_riboswitch=0.448251
>907_7	p_riboswitch=0.280273
>908_7	p_riboswitch=0.964682
>909_7	p_riboswitch=0.795320
>910_7	p_riboswitch=0.566660
>911_7	p_riboswitch=0.968138
>912_7	p_riboswitch=0.384006
>913_7	p_riboswitch=0.202390
>914_7	p_riboswitch=0.655257
>915_7	p_riboswitch=0.831727
>916_7	p_riboswitch=0.844655
>917_7	p_riboswitch=0.836382
>918_7	p_riboswitch=0.989725
>919_7	p_riboswitch=0.997068
>920_7	p_riboswitch=0.998366
>921_7	p_riboswitch=0.125226
>922_7	p_riboswitch=0.949913
>923_7	p_riboswitch=0.509044
>924_7	p_riboswitch=0.620427
>925_7	p_riboswitch=0.980625
>926_7	p_riboswitch=0.223949
>927_7	p_riboswitch=0.293307
>928_7	p_riboswitch=0.819012
>929_7	p_riboswitch=0.896544
>930_7	p_riboswitch=0.544819
>931_7	p_riboswitch=0.920060
>932_7	p_riboswitch=0.990336
>933_7	p_riboswitch=0.027333
>934_7	p_riboswitch=0.998734
>935_7	p_riboswitch=0.593089
>936_7	p_riboswitch=0.596120
>937_7	p_riboswitch=0.904519
>938_7	p_riboswitch=0.695176
>939_7	p_riboswitch=0.558905
>940_7	p_riboswitch=0.440813
>941_7	p_riboswitch=0.887696
>942_7	p_riboswitch=0.754605
>943_7	p_riboswitch=0.631452
>944_7	p_riboswitch=0.980685
>945_7	p_riboswitch=0.996982
>946_7	p_riboswitch=0.997996
>947_7	p_riboswitch=0.729368
>948_7	p_riboswitch=0.980731
>949_7	p_riboswitch=0.616430
>950_7	p_riboswitch=0.954936
>951_7	p_riboswitch=0.710435
>952_7	p_riboswitch=0.549979
>953_7	p_riboswitch=0.443194
>954_7	p_riboswitch=0.844985
>955_7	p_riboswitch=0.903000
>956_7	p_riboswitch=0.965021
>957_7	p_riboswitch=0.997566
>958_7	p_riboswitch=0.806934
>959_7	p_riboswitch=0.792244
>960_7	p_riboswitch=0.962321
>961_7	p_riboswitch=0.975993
>962_7	p_riboswitch=0.797702
>963_7	p_riboswitch=0.206996
>964_7	p_riboswitch=0.586260
>965_7	p_riboswitch=0.967315
>966_7	p_riboswitch=0.671653
>967_7	p_riboswitch=0.997752
>968_7	p_riboswitch=0.861471
>969_7	p_riboswitch=0.970546
>970_7	p_riboswitch=0.980739
>971_7	p_riboswitch=0.983600
>972_7	p_riboswitch=0.634226
>973_7	p_riboswitch=0.595921
>974_7	p_riboswitch=0.959508
>975_7	p_riboswitch=0.914221
>976_7	p_riboswitch=0.997025
>977_7	p_riboswitch=0.978007
>978_7	p_riboswitch=0.983564
>979_7	p_riboswitch=0.986989
>980_7	p_riboswitch=0.981682
>981_7	p_riboswitch=0.788213
>982_7	p_riboswitch=0.742866
>983_7	p_riboswitch=0.929523
>984_7	p_riboswitch=0.997143
>985_7	p_riboswitch=0.986538
>986_7	p_riboswitch=0.988278
>987_7	p_riboswitch=0.983110
>988_7	p_riboswitch=0.989275
>989_7	p_riboswitch=0.852673
>990_7	p_riboswitch=0.492374
>991_7	p_riboswitch=0.992725
>992_7	p_riboswitch=0.989898
>993_7	p_riboswitch=0.975618
>994_7	p_riboswitch=0.996202
>995_7	p_riboswitch=0.994907
>996_7	p_riboswitch=0.579772
>997_7	p_riboswitch=0.947971
>998_7	p_riboswitch=0.990130
>999_7	p_riboswitch=0.996722
>1000_7	p_riboswitch=0.994512
>1001_7	p_riboswitch=0.994148
>1002_7	p_riboswitch=0.994491
>1003_7	p_riboswitch=0.996837
>1004_7	p_riboswitch=0.996658
>1005_7	p_riboswitch=0.993207
>1006_7	p_riboswitch=0.998024
>1007_7	p_riboswitch=0.996958
>1008_7	p_riboswitch=0.996112
>1009_7	p_riboswitch=0.998125
>1010_7	p_riboswitch=0.996517
>1011_7	p_riboswitch=0.997404
>1012_7	p_riboswitch=0.997789
>1013_7	p_riboswitch=0.252715
>1014_7	p_riboswitch=0.190697
>1015_7	p_riboswitch=0.325873
>1016_7	p_riboswitch=0.500629
>1017_7	p_riboswitch=0.319786
>1018_7	p_riboswitch=0.447956
>1019_7	p_riboswitch=0.005333
>1020_7	p_riboswitch=0.830615
>1021_7	p_riboswitch=0.848830
>1022_7	p_riboswitch=0.012603
>1023_7	p_riboswitch=0.058452
>1024_7	p_riboswitch=0.017643
>1025_7	p_riboswitch=0.030153
>1026_7	p_riboswitch=0.595112
>1027_7	p_riboswitch=0.973011
>1028_7	p_riboswitch=0.994111
>1029_7	p_riboswitch=0.998890
>1030_7	p_riboswitch=0.997187
>1031_7	p_riboswitch=0.997844
>1032_7	p_riboswitch=0.997459
>1033_7	p_riboswitch=0.995171
>1034_7	p_riboswitch=0.996218
>1035_7	p_riboswitch=0.396994
>1036_7	p_riboswitch=0.290498
>1037_7	p_riboswitch=0.450331
>1038_7	p_riboswitch=0.488045
>1039_7	p_riboswitch=0.314937
>1040_7	p_riboswitch=0.484033
>1041_7	p_riboswitch=0.951357
>1042_7	p_riboswitch=0.709841
>1043_7	p_riboswitch=0.885622
>1044_7	p_riboswitch=0.036662
>1045_7	p_riboswitch=0.015703
>1046_7	p_riboswitch=0.015335
>1047_7	p_riboswitch=0.383724
>1048_7	p_riboswitch=0.842201
>1049_7	p_riboswitch=0.987400
>1050_7	p_riboswitch=0.998275
>1051_7	p_riboswitch=0.999124
>1052_7	p_riboswitch=0.997904
>1053_7	p_riboswitch=0.996647
>1054_7	p_riboswitch=0.997432
>1055_7	p_riboswitch=0.995457
>1056_7	p_riboswitch=0.211642
>1057_7	p_riboswitch=0.360945
>1058_7	p_riboswitch=0.434717
>1059_7	p_riboswitch=0.471117
>1060_7	p_riboswitch=0.307808
>1061_7	p_riboswitch=0.757751
>1062_7	p_riboswitch=0.951986
>1063_7	p_riboswitch=0.611210
>1064_7	p_riboswitch=0.933590
>1065_7	p_riboswitch=0.009967
>1066_7	p_riboswitch=0.019288
>1067_7	p_riboswitch=0.074667
>1068_7	p_riboswitch=0.991998
>1069_7	p_riboswitch=0.946189
>1070_7	p_riboswitch=0.997857
>1071_7	p_riboswitch=0.998759
>1072_7	p_riboswitch=0.996736
>1073_7	p_riboswitch=0.997741
>1074_7	p_riboswitch=0.997319
>1075_7	p_riboswitch=0.997066
>1076_7	p_riboswitch=0.346595
>1077_7	p_riboswitch=0.358234
>1078_7	p_riboswitch=0.420441
>1079_7	p_riboswitch=0.447053
>1080_7	p_riboswitch=0.499507
>1081_7	p_riboswitch=0.874963
>1082_7	p_riboswitch=0.212129
>1083_7	p_riboswitch=0.736317
>1084_7	p_riboswitch=0.990723
>1085_7	p_riboswitch=0.011103
>1086_7	p_riboswitch=0.942448
>1087_7	p_riboswitch=0.952149
>1088_7	p_riboswitch=0.526991
>1089_7	p_riboswitch=0.910578
>1090_7	p_riboswitch=0.998937
>1091_7	p_riboswitch=0.996904
>1092_7	p_riboswitch=0.996203
>1093_7	p_riboswitch=0.998137
>1094_7	p_riboswitch=0.996703
>1095_7	p_riboswitch=0.304628
>1096_7	p_riboswitch=0.748671
>1097_7	p_riboswitch=0.403276
>1098_7	p_riboswitch=0.661437
>1099_7	p_riboswitch=0.652326
>1100_7	p_riboswitch=0.223319
>1101_7	p_riboswitch=0.862259
>1102_7	p_riboswitch=0.972706
>1103_7	p_riboswitch=0.993698
>1104_7	p_riboswitch=0.914515
>1105_7	p_riboswitch=0.985907
>1106_7	p_riboswitch=0.076034
>1107_7	p_riboswitch=0.039541
>1108_7	p_riboswitch=0.998875
>1109_7	p_riboswitch=0.997167
>1110_7	p_riboswitch=0.999114
>1111_7	p_riboswitch=0.999346
>1112_7	p_riboswitch=0.997948
>1113_7	p_riboswitch=0.286122
>1114_7	p_riboswitch=0.727242
>1115_7	p_riboswitch=0.635872
>1116_7	p_riboswitch=0.790608
>1117_7	p_riboswitch=0.106786
>1118_7	p_riboswitch=0.744868
>1119_7	p_riboswitch=0.940409
>1120_7	p_riboswitch=0.981240
>1121_7	p_riboswitch=0.992711
>1122_7	p_riboswitch=0.964518
>1123_7	p_riboswitch=0.987575
>1124_7	p_riboswitch=0.077788
>1125_7	p_riboswitch=0.982532
>1126_7	p_riboswitch=0.996804
>1127_7	p_riboswitch=0.999205
>1128_7	p_riboswitch=0.999116
>1129_7	p_riboswitch=0.998104
>1130_7	p_riboswitch=0.265878
>1131_7	p_riboswitch=0.367820
>1132_7	p_riboswitch=0.772921
>1133_7	p_riboswitch=0.189104
>1134_7	p_riboswitch=0.540924
>1135_7	p_riboswitch=0.880180
>1136_7	p_riboswitch=0.965639
>1137_7	p_riboswitch=0.948795
>1138_7	p_riboswitch=0.995895
>1139_7	p_riboswitch=0.983279
>1140_7	p_riboswitch=0.029928
>1141_7	p_riboswitch=0.191488
>1142_7	p_riboswitch=0.992157
>1143_7	p_riboswitch=0.999187
>1144_7	p_riboswitch=0.999199
>1145_7	p_riboswitch=0.998211
>1146_7	p_riboswitch=0.382409
>1147_7	p_riboswitch=0.202875
>1148_7	p_riboswitch=0.679743
>1149_7	p_riboswitch=0.672371
>1150_7	p_riboswitch=0.744588
>1151_7	p_riboswitch=0.936867
>1152_7	p_riboswitch=0.982749
>1153_7	p_riboswitch=0.931489
>1154_7	p_riboswitch=0.998591
>1155_7	p_riboswitch=0.448251
>1156_7	p_riboswitch=0.280273
>1157_7	p_riboswitch=0.995987
>1158_7	p_riboswitch=0.994810
>1159_7	p_riboswitch=0.999174
>1160_7	p_riboswitch=0.998394
>1161_7	p_riboswitch=0.384006
>1162_7	p_riboswitch=0.202390
>1163_7	p_riboswitch=0.655257
>1164_7	p_riboswitch=0.831727
>1165_7	p_riboswitch=0.844655
>1166_7	p_riboswitch=0.836382
>1167_7	p_riboswitch=0.989725
>1168_7	p_riboswitch=0.997068
>1169_7	p_riboswitch=0.998366
>1170_7	p_riboswitch=0.125226
>1171_7	p_riboswitch=0.653190
>1172_7	p_riboswitch=0.733431
>1173_7	p_riboswitch=0.995455
>1174_7	p_riboswitch=0.998285
>1175_7	p_riboswitch=0.223949
>1176_7	p_riboswitch=0.293307
>1177_7	p_riboswitch=0.819012
>1178_7	p_riboswitch=0.896544
>1179_7	p_riboswitch=0.544819
>1180_7	p_riboswitch=0.920060
>1181_7	p_riboswitch=0.990336
>1182_7	p_riboswitch=0.027333
>1183_7	p_riboswitch=0.998734
>1184_7	p_riboswitch=0.996189
>1185_7	p_riboswitch=0.998945
>1186_7	p_riboswitch=0.991798
>1187_7	p_riboswitch=0.995824
>1188_7	p_riboswitch=0.558905
>1189_7	p_riboswitch=0.440813
>1190_7	p_riboswitch=0.887696
>1191_7	p_riboswitch=0.754605
>1192_7	p_riboswitch=0.631452
>1193_7	p_riboswitch=0.980685
>1194_7	p_riboswitch=0.996982
>1195_7	p_riboswitch=0.997996
>1196_7	p_riboswitch=0.998704
>1197_7	p_riboswitch=0.994619
>1198_7	p_riboswitch=0.998952
>1199_7	p_riboswitch=0.993104
>1200_7	p_riboswitch=0.710435
>1201_7	p_riboswitch=0.549979
>1202_7	p_riboswitch=0.443194
>1203_7	p_riboswitch=0.844985
>1204_7	p_riboswitch=0.903000
>1205_7	p_riboswitch=0.965021
>1206_7	p_riboswitch=0.997566
>1207_7	p_riboswitch=0.998284
>1208_7	p_riboswitch=0.998587
>1209_7	p_riboswitch=0.535536
>1210_7	p_riboswitch=0.989395
>1211_7	p_riboswitch=0.797702
>1212_7	p_riboswitch=0.206996
>1213_7	p_riboswitch=0.586260
>1214_7	p_riboswitch=0.967315
>1215_7	p_riboswitch=0.671653
>1216_7	p_riboswitch=0.997752
>1217_7	p_riboswitch=0.998304
>1218_7	p_riboswitch=0.997806
>1219_7	p_riboswitch=0.998956
>1220_7	p_riboswitch=0.727228
>1221_7	p_riboswitch=0.634226
>1222_7	p_riboswitch=0.595921
>1223_7	p_riboswitch=0.959508
>1224_7	p_riboswitch=0.914221
>1225_7	p_riboswitch=0.997025
>1226_7	p_riboswitch=0.997785
>1227_7	p_riboswitch=0.996111
>1228_7	p_riboswitch=0.997668
>1229_7	p_riboswitch=0.998981
>1230_7	p_riboswitch=0.788213
>1231_7	p_riboswitch=0.742866
>1232_7	p_riboswitch=0.929523
>1233_7	p_riboswitch=0.997143
>1234_7	p_riboswitch=0.997079
>1235_7	p_riboswitch=0.997349
>1236_7	p_riboswitch=0.994774
>1237_7	p_riboswitch=0.998311
>1238_7	p_riboswitch=0.852673
>1239_7	p_riboswitch=0.492374
>1240_7	p_riboswitch=0.992725
>1241_7	p_riboswitch=0.997115
>1242_7	p_riboswitch=0.996387
>1243_7	p_riboswitch=0.996954
>1244_7	p_riboswitch=0.996460
>1245_7	p_riboswitch=0.579772
>1246_7	p_riboswitch=0.947971
>1247_7	p_riboswitch=0.997037
>1248_7	p_riboswitch=0.996766
>1249_7	p_riboswitch=0.994988
>1250_7	p_riboswitch=0.998133
>1251_7	p_riboswitch=0.994491
>1252_7	p_riboswitch=0.993432
>1253_7	p_riboswitch=0.997424
>1254_7	p_riboswitch=0.996315
>1255_7	p_riboswitch=0.997783
>1256_7	p_riboswitch=0.997971
>1257_7	p_riboswitch=0.996288
>1258_7	p_riboswitch=0.996017
>1259_7	p_riboswitch=0.997837
>1260_7	p_riboswitch=0.993855
>1261_7	p_riboswitch=0.990548
>1262_7	p_riboswitch=0.997331
>1263_7	p_riboswitch=0.992561
>1264_7	p_riboswitch=0.995582
>1265_7	p_riboswitch=0.996620
>1266_7	p_riboswitch=0.319786
>1267_7	p_riboswitch=0.447956
>1268_7	p_riboswitch=0.005333
>1269_7	p_riboswitch=0.830615
>1270_7	p_riboswitch=0.848830
>1271_7	p_riboswitch=0.012603
>1272_7	p_riboswitch=0.058452
>1273_7	p_riboswitch=0.017643
>1274_7	p_riboswitch=0.030153
>1275_7	p_riboswitch=0.595112
>1276_7	p_riboswitch=0.973011
>1277_7	p_riboswitch=0.994111
>1278_7	p_riboswitch=0.998890
>1279_7	p_riboswitch=0.997187
>1280_7	p_riboswitch=0.997844
>1281_7	p_riboswitch=0.997459
>1282_7	p_riboswitch=0.995171
>1283_7	p_riboswitch=0.996218
>1284_7	p_riboswitch=0.998621
>1285_7	p_riboswitch=0.998345
>1286_7	p_riboswitch=0.998068
>1287_7	p_riboswitch=0.997892
>1288_7	p_riboswitch=0.314937
>1289_7	p_riboswitch=0.484033
>1290_7	p_riboswitch=0.951357
>1291_7	p_riboswitch=0.709841
>1292_7	p_riboswitch=0.885622
>1293_7	p_riboswitch=0.036662
>1294_7	p_riboswitch=0.015703
>1295_7	p_riboswitch=0.015335
>1296_7	p_riboswitch=0.383724
>1297_7	p_riboswitch=0.842201
>1298_7	p_riboswitch=0.987400
>1299_7	p_riboswitch=0.998275
>1300_7	p_riboswitch=0.999124
>1301_7	p_riboswitch=0.997904
>1302_7	p_riboswitch=0.996647
>1303_7	p_riboswitch=0.997432
>1304_7	p_riboswitch=0.995457
>1305_7	p_riboswitch=0.998192
>1306_7	p_riboswitch=0.999161
>1307_7	p_riboswitch=0.997819
>1308_7	p_riboswitch=0.997957
>1309_7	p_riboswitch=0.307808
>1310_7	p_riboswitch=0.757751
>1311_7	p_riboswitch=0.951986
>1312_7	p_riboswitch=0.611210
>1313_7	p_riboswitch=0.933590
>1314_7	p_riboswitch=0.009967
>1315_7	p_riboswitch=0.019288
>1316_7	p_riboswitch=0.074667
>1317_7	p_riboswitch=0.991998
>1318_7	p_riboswitch=0.946189
>1319_7	p_riboswitch=0.997857
>1320_7	p_riboswitch=0.998759
>1321_7	p_riboswitch=0.996736
>1322_7	p_riboswitch=0.997741
>1323_7	p_riboswitch=0.997319
>1324_7	p_riboswitch=0.997066
>1325_7	p_riboswitch=0.996215
>1326_7	p_riboswitch=0.998100
>1327_7	p_riboswitch=0.998932
>1328_7	p_riboswitch=0.997709
>1329_7	p_riboswitch=0.499507
>1330_7	p_riboswitch=0.874963
>1331_7	p_riboswitch=0.212129
>1332_7	p_riboswitch=0.736317
>1333_7	p_riboswitch=0.990723
>1334_7	p_riboswitch=0.011103
>1335_7	p_riboswitch=0.942448
>1336_7	p_riboswitch=0.952149
>1337_7	p_riboswitch=0.526991
>1338_7	p_riboswitch=0.910578
>1339_7	p_riboswitch=0.998937
>1340_7	p_riboswitch=0.996904
>1341_7	p_riboswitch=0.996203
>1342_7	p_riboswitch=0.998137
>1343_7	p_riboswitch=0.996703
>1344_7	p_riboswitch=0.997458
>1345_7	p_riboswitch=0.998471
>1346_7	p_riboswitch=0.997668
>1347_7	p_riboswitch=0.998901
>1348_7	p_riboswitch=0.652326
>1349_7	p_riboswitch=0.223319
>1350_7	p_riboswitch=0.862259
>1351_7	p_riboswitch=0.972706
>1352_7	p_riboswitch=0.993698
>1353_7	p_riboswitch=0.914515
>1354_7	p_riboswitch=0.985907
>1355_7	p_riboswitch=0.076034
>1356_7	p_riboswitch=0.039541
>1357_7	p_riboswitch=0.998875
>1358_7	p_riboswitch=0.997167
>1359_7	p_riboswitch=0.999114
>1360_7	p_riboswitch=0.999346
>1361_7	p_riboswitch=0.997948
>1362_7	p_riboswitch=0.997139
>1363_7	p_riboswitch=0.997957
>1364_7	p_riboswitch=0.997199
>1365_7	p_riboswitch=0.998040
>1366_7	p_riboswitch=0.106786
>1367_7	p_riboswitch=0.744868
>1368_7	p_riboswitch=0.940409
>1369_7	p_riboswitch=0.981240
>1370_7	p_riboswitch=0.992711
>1371_7	p_riboswitch=0.964518
>1372_7	p_riboswitch=0.987575
>1373_7	p_riboswitch=0.077788
>1374_7	p_riboswitch=0.982532
>1375_7	p_riboswitch=0.996804
>1376_7	p_riboswitch=0.999205
>1377_7	p_riboswitch=0.999116
>1378_7	p_riboswitch=0.998104
>1379_7	p_riboswitch=0.998178
>1380_7	p_riboswitch=0.997812
>1381_7	p_riboswitch=0.997993
>1382_7	p_riboswitch=0.997554
>1383_7	p_riboswitch=0.540924
>1384_7	p_riboswitch=0.880180
>1385_7	p_riboswitch=0.965639
>1386_7	p_riboswitch=0.948795
>1387_7	p_riboswitch=0.995895
>1388_7	p_riboswitch=0.983279
>1389_7	p_riboswitch=0.029928
>1390_7	p_riboswitch=0.191488
>1391_7	p_riboswitch=0.992157
>1392_7	p_riboswitch=0.999187
>1393_7	p_riboswitch=0.999199
>1394_7	p_riboswitch=0.998211
>1395_7	p_riboswitch=0.998310
>1396_7	p_riboswitch=0.998240
>1397_7	p_riboswitch=0.997726
>1398_7	p_riboswitch=0.997914
>1399_7	p_riboswitch=0.744588
>1400_7	p_riboswitch=0.936867
>1401_7	p_riboswitch=0.982749
>1402_7	p_riboswitch=0.931489
>1403_7	p_riboswitch=0.998591
>1404_7	p_riboswitch=0.448251
>1405_7	p_riboswitch=0.280273
>1406_7	p_riboswitch=0.995987
>1407_7	p_riboswitch=0.994810
>1408_7	p_riboswitch=0.999174
>1409_7	p_riboswitch=0.998394
>1410_7	p_riboswitch=0.998382
>1411_7	p_riboswitch=0.998357
>1412_7	p_riboswitch=0.998275
>1413_7	p_riboswitch=0.997645
>1414_7	p_riboswitch=0.844655
>1415_7	p_riboswitch=0.836382
>1416_7	p_riboswitch=0.989725
>1417_7	p_riboswitch=0.997068
>1418_7	p_riboswitch=0.998366
>1419_7	p_riboswitch=0.125226
>1420_7	p_riboswitch=0.653190
>1421_7	p_riboswitch=0.733431
>1422_7	p_riboswitch=0.995455
>1423_7	p_riboswitch=0.998285
>1424_7	p_riboswitch=0.998519
>1425_7	p_riboswitch=0.998353
>1426_7	p_riboswitch=0.998374
>1427_7	p_riboswitch=0.997703
>1428_7	p_riboswitch=0.544819
>1429_7	p_riboswitch=0.920060
>1430_7	p_riboswitch=0.990336
>1431_7	p_riboswitch=0.027333
>1432_7	p_riboswitch=0.998734
>1433_7	p_riboswitch=0.996189
>1434_7	p_riboswitch=0.998945
>1435_7	p_riboswitch=0.991798
>1436_7	p_riboswitch=0.995824
>1437_7	p_riboswitch=0.995885
>1438_7	p_riboswitch=0.998452
>1439_7	p_riboswitch=0.997869
>1440_7	p_riboswitch=0.997037
>1441_7	p_riboswitch=0.631452
>1442_7	p_riboswitch=0.980685
>1443_7	p_riboswitch=0.996982
>1444_7	p_riboswitch=0.997996
>1445_7	p_riboswitch=0.998704
>1446_7	p_riboswitch=0.994619
>1447_7	p_riboswitch=0.998952
>1448_7	p_riboswitch=0.993104
>1449_7	p_riboswitch=0.996275
>1450_7	p_riboswitch=0.995305
>1451_7	p_riboswitch=0.997682
>1452_7	p_riboswitch=0.995957
>1453_7	p_riboswitch=0.903000
>1454_7	p_riboswitch=0.965021
>1455_7	p_riboswitch=0.997566
>1456_7	p_riboswitch=0.998284
>1457_7	p_riboswitch=0.998587
>1458_7	p_riboswitch=0.535536
>1459_7	p_riboswitch=0.989395
>1460_7	p_riboswitch=0.994175
>1461_7	p_riboswitch=0.997593
>1462_7	p_riboswitch=0.997808
>1463_7	p_riboswitch=0.995451
>1464_7	p_riboswitch=0.671653
>1465_7	p_riboswitch=0.997752
>1466_7	p_riboswitch=0.998304
>1467_7	p_riboswitch=0.997806
>1468_7	p_riboswitch=0.998956
>1469_7	p_riboswitch=0.727228
>1470_7	p_riboswitch=0.993599
>1471_7	p_riboswitch=0.995332
>1472_7	p_riboswitch=0.995565
>1473_7	p_riboswitch=0.997777
>1474_7	p_riboswitch=0.997025
>1475_7	p_riboswitch=0.997785
>1476_7	p_riboswitch=0.996111
>1477_7	p_riboswitch=0.997668
>1478_7	p_riboswitch=0.998981
>1479_7	p_riboswitch=0.850784
>1480_7	p_riboswitch=0.991574
>1481_7	p_riboswitch=0.990041
>1482_7	p_riboswitch=0.994240
>1483_7	p_riboswitch=0.997079
>1484_7	p_riboswitch=0.997349
>1485_7	p_riboswitch=0.994774
>1486_7	p_riboswitch=0.998311
>1487_7	p_riboswitch=0.999009
>1488_7	p_riboswitch=0.986848
>1489_7	p_riboswitch=0.993814
>1490_7	p_riboswitch=0.984617
>1491_7	p_riboswitch=0.996387
>1492_7	p_riboswitch=0.996954
>1493_7	p_riboswitch=0.996460
>1494_7	p_riboswitch=0.990513
>1495_7	p_riboswitch=0.998984
>1496_7	p_riboswitch=0.961366
>1497_7	p_riboswitch=0.993996
>1498_7	p_riboswitch=0.994988
>1499_7	p_riboswitch=0.998133
>1500_7	p_riboswitch=0.997149
>1501_7	p_riboswitch=0.971567
>1502_7	p_riboswitch=0.998773
>1503_7	p_riboswitch=0.971893
>1504_7	p_riboswitch=0.997783
>1505_7	p_riboswitch=0.998182
>1506_7	p_riboswitch=0.833665
>1507_7	p_riboswitch=0.998334
>1508_7	p_riboswitch=0.998417
>1509_7	p_riboswitch=0.997854
>1510_7	p_riboswitch=0.998173
>1511_7	p_riboswitch=0.815003
>1512_7	p_riboswitch=0.998316
>1513_7	p_riboswitch=0.997755
>1514_7	p_riboswitch=0.973569
>1515_7	p_riboswitch=0.758730
>1516_7	p_riboswitch=0.997495
>1517_7	p_riboswitch=0.928267
>1518_7	p_riboswitch=0.359234
>1519_7	p_riboswitch=0.848830
>1520_7	p_riboswitch=0.012603
>1521_7	p_riboswitch=0.058452
>1522_7	p_riboswitch=0.017643
>1523_7	p_riboswitch=0.030153
