>1_8	p_riboswitch=0.010797
>777_8	p_riboswitch=0.029934
>778_8	p_riboswitch=0.168143
>779_8	p_riboswitch=0.023792
>780_8	p_riboswitch=0.085548
>781_8	p_riboswitch=0.100551
>782_8	p_riboswitch=0.993600
>783_8	p_riboswitch=0.917984
>784_8	p_riboswitch=0.660836
>785_8	p_riboswitch=0.933760
>786_8	p_riboswitch=0.989483
>787_8	p_riboswitch=0.569083
>788_8	p_riboswitch=0.545188
>789_8	p_riboswitch=0.038509
>790_8	p_riboswitch=0.017336
>791_8	p_riboswitch=0.214259
>792_8	p_riboswitch=0.091102
>793_8	p_riboswitch=0.210681
>794_8	p_riboswitch=0.029838
>795_8	p_riboswitch=0.199294
>796_8	p_riboswitch=0.016087
>797_8	p_riboswitch=0.065000
>798_8	p_riboswitch=0.025213
>799_8	p_riboswitch=0.084601
>800_8	p_riboswitch=0.021522
>801_8	p_riboswitch=0.073852
>802_8	p_riboswitch=0.039696
>803_8	p_riboswitch=0.692569
>804_8	p_riboswitch=0.944603
>805_8	p_riboswitch=0.633203
>806_8	p_riboswitch=0.926749
>807_8	p_riboswitch=0.971631
>808_8	p_riboswitch=0.983181
>809_8	p_riboswitch=0.219275
>810_8	p_riboswitch=0.020349
>811_8	p_riboswitch=0.028581
>812_8	p_riboswitch=0.174526
>813_8	p_riboswitch=0.065746
>814_8	p_riboswitch=0.068875
>815_8	p_riboswitch=0.035175
>816_8	p_riboswitch=0.017685
>817_8	p_riboswitch=0.082954
>818_8	p_riboswitch=0.254004
>819_8	p_riboswitch=0.057979
>820_8	p_riboswitch=0.016742
>821_8	p_riboswitch=0.093188
>822_8	p_riboswitch=0.055227
>823_8	p_riboswitch=0.874812
>824_8	p_riboswitch=0.931587
>825_8	p_riboswitch=0.583865
>826_8	p_riboswitch=0.356018
>827_8	p_riboswitch=0.948025
>828_8	p_riboswitch=0.928629
>829_8	p_riboswitch=0.678420
>830_8	p_riboswitch=0.066272
>831_8	p_riboswitch=0.042786
>832_8	p_riboswitch=0.019071
>833_8	p_riboswitch=0.011034
>834_8	p_riboswitch=0.092852
>835_8	p_riboswitch=0.660048
>836_8	p_riboswitch=0.934870
>837_8	p_riboswitch=0.954400
>838_8	p_riboswitch=0.217015
>839_8	p_riboswitch=0.015965
>840_8	p_riboswitch=0.047617
>841_8	p_riboswitch=0.028774
>842_8	p_riboswitch=0.761744
>843_8	p_riboswitch=0.920836
>844_8	p_riboswitch=0.083634
>845_8	p_riboswitch=0.254924
>846_8	p_riboswitch=0.901194
>847_8	p_riboswitch=0.873840
>848_8	p_riboswitch=0.306411
>849_8	p_riboswitch=0.071573
>850_8	p_riboswitch=0.010287
>851_8	p_riboswitch=0.066069
>852_8	p_riboswitch=0.046812
>853_8	p_riboswitch=0.022676
>854_8	p_riboswitch=0.754528
>855_8	p_riboswitch=0.992647
>856_8	p_riboswitch=0.937771
>857_8	p_riboswitch=0.035020
>858_8	p_riboswitch=0.036404
>859_8	p_riboswitch=0.014781
>860_8	p_riboswitch=0.700498
>861_8	p_riboswitch=0.469260
>862_8	p_riboswitch=0.089412
>863_8	p_riboswitch=0.925209
>864_8	p_riboswitch=0.941773
>865_8	p_riboswitch=0.940264
>866_8	p_riboswitch=0.280010
>867_8	p_riboswitch=0.015498
>868_8	p_riboswitch=0.017589
>869_8	p_riboswitch=0.095347
>870_8	p_riboswitch=0.022314
>871_8	p_riboswitch=0.779133
>872_8	p_riboswitch=0.068239
>873_8	p_riboswitch=0.900720
>874_8	p_riboswitch=0.333484
>875_8	p_riboswitch=0.136827
>876_8	p_riboswitch=0.012228
>877_8	p_riboswitch=0.137661
>878_8	p_riboswitch=0.280511
>879_8	p_riboswitch=0.211324
>880_8	p_riboswitch=0.928270
>881_8	p_riboswitch=0.955216
>882_8	p_riboswitch=0.891403
>883_8	p_riboswitch=0.033839
>884_8	p_riboswitch=0.022227
>885_8	p_riboswitch=0.024636
>886_8	p_riboswitch=0.034808
>887_8	p_riboswitch=0.728118
>888_8	p_riboswitch=0.992439
>889_8	p_riboswitch=0.049093
>890_8	p_riboswitch=0.086828
>891_8	p_riboswitch=0.182982
>892_8	p_riboswitch=0.073098
>893_8	p_riboswitch=0.092966
>894_8	p_riboswitch=0.349747
>895_8	p_riboswitch=0.116476
>896_8	p_riboswitch=0.474993
>897_8	p_riboswitch=0.869834
>898_8	p_riboswitch=0.688801
>899_8	p_riboswitch=0.745151
>900_8	p_riboswitch=0.044574
>901_8	p_riboswitch=0.100587
>902_8	p_riboswitch=0.449869
>903_8	p_riboswitch=0.067187
>904_8	p_riboswitch=0.992392
>905_8	p_riboswitch=0.024308
>906_8	p_riboswitch=0.325118
>907_8	p_riboswitch=0.072307
>908_8	p_riboswitch=0.112735
>909_8	p_riboswitch=0.411992
>910_8	p_riboswitch=0.170320
>911_8	p_riboswitch=0.209823
>912_8	p_riboswitch=0.832390
>913_8	p_riboswitch=0.084873
>914_8	p_riboswitch=0.279669
>915_8	p_riboswitch=0.309792
>916_8	p_riboswitch=0.197915
>917_8	p_riboswitch=0.190700
>918_8	p_riboswitch=0.908767
>919_8	p_riboswitch=0.978643
>920_8	p_riboswitch=0.024012
>921_8	p_riboswitch=0.171954
>922_8	p_riboswitch=0.090751
>923_8	p_riboswitch=0.641155
>924_8	p_riboswitch=0.083816
>925_8	p_riboswitch=0.680808
>926_8	p_riboswitch=0.133487
>927_8	p_riboswitch=0.264965
>928_8	p_riboswitch=0.480649
>929_8	p_riboswitch=0.595355
>930_8	p_riboswitch=0.057267
>931_8	p_riboswitch=0.066684
>932_8	p_riboswitch=0.659637
>933_8	p_riboswitch=0.975279
>934_8	p_riboswitch=0.018933
>935_8	p_riboswitch=0.073644
>936_8	p_riboswitch=0.232366
>937_8	p_riboswitch=0.474029
>938_8	p_riboswitch=0.878747
>939_8	p_riboswitch=0.438880
>940_8	p_riboswitch=0.056690
>941_8	p_riboswitch=0.862913
>942_8	p_riboswitch=0.147669
>943_8	p_riboswitch=0.350423
>944_8	p_riboswitch=0.456101
>945_8	p_riboswitch=0.660209
>946_8	p_riboswitch=0.910979
>947_8	p_riboswitch=0.035227
>948_8	p_riboswitch=0.191841
>949_8	p_riboswitch=0.100026
>950_8	p_riboswitch=0.975662
>951_8	p_riboswitch=0.080424
>952_8	p_riboswitch=0.958041
>953_8	p_riboswitch=0.916636
>954_8	p_riboswitch=0.746394
>955_8	p_riboswitch=0.049309
>956_8	p_riboswitch=0.501029
>957_8	p_riboswitch=0.037775
>958_8	p_riboswitch=0.032653
>959_8	p_riboswitch=0.224469
>960_8	p_riboswitch=0.847254
>961_8	p_riboswitch=0.983879
>962_8	p_riboswitch=0.997340
>963_8	p_riboswitch=0.994284
>964_8	p_riboswitch=0.943961
>965_8	p_riboswitch=0.081719
>966_8	p_riboswitch=0.136797
>967_8	p_riboswitch=0.117154
>968_8	p_riboswitch=0.090418
>969_8	p_riboswitch=0.959068
>970_8	p_riboswitch=0.352588
>971_8	p_riboswitch=0.994054
>972_8	p_riboswitch=0.995327
>973_8	p_riboswitch=0.993085
>974_8	p_riboswitch=0.513911
>975_8	p_riboswitch=0.349787
>976_8	p_riboswitch=0.060492
>977_8	p_riboswitch=0.143929
>978_8	p_riboswitch=0.950422
>979_8	p_riboswitch=0.984161
>980_8	p_riboswitch=0.990031
>981_8	p_riboswitch=0.994036
>982_8	p_riboswitch=0.981237
>983_8	p_riboswitch=0.094669
>984_8	p_riboswitch=0.130237
>985_8	p_riboswitch=0.725111
>986_8	p_riboswitch=0.985518
>987_8	p_riboswitch=0.974479
>988_8	p_riboswitch=0.988501
>989_8	p_riboswitch=0.988673
>990_8	p_riboswitch=0.982249
>991_8	p_riboswitch=0.727828
>992_8	p_riboswitch=0.856013
>993_8	p_riboswitch=0.983482
>994_8	p_riboswitch=0.975794
>995_8	p_riboswitch=0.961156
>996_8	p_riboswitch=0.987207
>997_8	p_riboswitch=0.972963
>998_8	p_riboswitch=0.952287
>999_8	p_riboswitch=0.985480
>1000_8	p_riboswitch=0.881596
>1001_8	p_riboswitch=0.961611
>1002_8	p_riboswitch=0.979166
>1003_8	p_riboswitch=0.964768
>1004_8	p_riboswitch=0.957212
>1005_8	p_riboswitch=0.890411
>1006_8	p_riboswitch=0.912048
>1007_8	p_riboswitch=0.835690
>1008_8	p_riboswitch=0.943737
>1009_8	p_riboswitch=0.756159
>1010_8	p_riboswitch=0.814978
>1011_8	p_riboswitch=0.980664
>1012_8	p_riboswitch=0.864913
>1013_8	p_riboswitch=0.987051
>1014_8	p_riboswitch=0.874903
>1015_8	p_riboswitch=0.037382
>1016_8	p_riboswitch=0.050917
>1017_8	p_riboswitch=0.019571
>1018_8	p_riboswitch=0.386371
>1019_8	p_riboswitch=0.150489
>1020_8	p_riboswitch=0.016254
>1021_8	p_riboswitch=0.067935
>1022_8	p_riboswitch=0.102085
>1023_8	p_riboswitch=0.026512
>1024_8	p_riboswitch=0.080256
>1025_8	p_riboswitch=0.038111
>1026_8	p_riboswitch=0.029934
>1027_8	p_riboswitch=0.168143
>1028_8	p_riboswitch=0.023792
>1029_8	p_riboswitch=0.085548
>1030_8	p_riboswitch=0.100551
>1031_8	p_riboswitch=0.225998
>1032_8	p_riboswitch=0.016968
>1033_8	p_riboswitch=0.036257
>1034_8	p_riboswitch=0.198651
>1035_8	p_riboswitch=0.989483
>1036_8	p_riboswitch=0.569083
>1037_8	p_riboswitch=0.545188
>1038_8	p_riboswitch=0.038509
>1039_8	p_riboswitch=0.017336
>1040_8	p_riboswitch=0.214259
>1041_8	p_riboswitch=0.091102
>1042_8	p_riboswitch=0.210681
>1043_8	p_riboswitch=0.029838
>1044_8	p_riboswitch=0.199294
>1045_8	p_riboswitch=0.016087
>1046_8	p_riboswitch=0.065000
>1047_8	p_riboswitch=0.025213
>1048_8	p_riboswitch=0.084601
>1049_8	p_riboswitch=0.021522
>1050_8	p_riboswitch=0.073852
>1051_8	p_riboswitch=0.039696
>1052_8	p_riboswitch=0.076144
>1053_8	p_riboswitch=0.093824
>1054_8	p_riboswitch=0.037317
>1055_8	p_riboswitch=0.046781
>1056_8	p_riboswitch=0.971631
>1057_8	p_riboswitch=0.983181
>1058_8	p_riboswitch=0.219275
>1059_8	p_riboswitch=0.020349
>1060_8	p_riboswitch=0.028581
>1061_8	p_riboswitch=0.174526
>1062_8	p_riboswitch=0.065746
>1063_8	p_riboswitch=0.068875
>1064_8	p_riboswitch=0.035175
>1065_8	p_riboswitch=0.017685
>1066_8	p_riboswitch=0.082954
>1067_8	p_riboswitch=0.254004
>1068_8	p_riboswitch=0.057979
>1069_8	p_riboswitch=0.016742
>1070_8	p_riboswitch=0.093188
>1071_8	p_riboswitch=0.055227
>1072_8	p_riboswitch=0.457930
>1073_8	p_riboswitch=0.335323
>1074_8	p_riboswitch=0.043601
>1075_8	p_riboswitch=0.073334
>1076_8	p_riboswitch=0.948025
>1077_8	p_riboswitch=0.928629
>1078_8	p_riboswitch=0.678420
>1079_8	p_riboswitch=0.066272
>1080_8	p_riboswitch=0.042786
>1081_8	p_riboswitch=0.019071
>1082_8	p_riboswitch=0.011034
>1083_8	p_riboswitch=0.092852
>1084_8	p_riboswitch=0.660048
>1085_8	p_riboswitch=0.934870
>1086_8	p_riboswitch=0.954400
>1087_8	p_riboswitch=0.217015
>1088_8	p_riboswitch=0.015965
>1089_8	p_riboswitch=0.047617
>1090_8	p_riboswitch=0.028774
>1091_8	p_riboswitch=0.402701
>1092_8	p_riboswitch=0.100925
>1093_8	p_riboswitch=0.102795
>1094_8	p_riboswitch=0.034344
>1095_8	p_riboswitch=0.901194
>1096_8	p_riboswitch=0.873840
>1097_8	p_riboswitch=0.306411
>1098_8	p_riboswitch=0.071573
>1099_8	p_riboswitch=0.010287
>1100_8	p_riboswitch=0.066069
>1101_8	p_riboswitch=0.046812
>1102_8	p_riboswitch=0.022676
>1103_8	p_riboswitch=0.754528
>1104_8	p_riboswitch=0.992647
>1105_8	p_riboswitch=0.937771
>1106_8	p_riboswitch=0.035020
>1107_8	p_riboswitch=0.036404
>1108_8	p_riboswitch=0.014781
>1109_8	p_riboswitch=0.129990
>1110_8	p_riboswitch=0.027327
>1111_8	p_riboswitch=0.037896
>1112_8	p_riboswitch=0.278249
>1113_8	p_riboswitch=0.941773
>1114_8	p_riboswitch=0.940264
>1115_8	p_riboswitch=0.280010
>1116_8	p_riboswitch=0.015498
>1117_8	p_riboswitch=0.017589
>1118_8	p_riboswitch=0.095347
>1119_8	p_riboswitch=0.022314
>1120_8	p_riboswitch=0.779133
>1121_8	p_riboswitch=0.068239
>1122_8	p_riboswitch=0.900720
>1123_8	p_riboswitch=0.333484
>1124_8	p_riboswitch=0.136827
>1125_8	p_riboswitch=0.012228
>1126_8	p_riboswitch=0.030477
>1127_8	p_riboswitch=0.020696
>1128_8	p_riboswitch=0.042164
>1129_8	p_riboswitch=0.137614
>1130_8	p_riboswitch=0.955216
>1131_8	p_riboswitch=0.891403
>1132_8	p_riboswitch=0.033839
>1133_8	p_riboswitch=0.022227
>1134_8	p_riboswitch=0.024636
>1135_8	p_riboswitch=0.034808
>1136_8	p_riboswitch=0.728118
>1137_8	p_riboswitch=0.992439
>1138_8	p_riboswitch=0.049093
>1139_8	p_riboswitch=0.086828
>1140_8	p_riboswitch=0.182982
>1141_8	p_riboswitch=0.073098
>1142_8	p_riboswitch=0.022398
>1143_8	p_riboswitch=0.011199
>1144_8	p_riboswitch=0.042248
>1145_8	p_riboswitch=0.024004
>1146_8	p_riboswitch=0.869834
>1147_8	p_riboswitch=0.688801
>1148_8	p_riboswitch=0.745151
>1149_8	p_riboswitch=0.044574
>1150_8	p_riboswitch=0.100587
>1151_8	p_riboswitch=0.449869
>1152_8	p_riboswitch=0.067187
>1153_8	p_riboswitch=0.992392
>1154_8	p_riboswitch=0.024308
>1155_8	p_riboswitch=0.325118
>1156_8	p_riboswitch=0.072307
>1157_8	p_riboswitch=0.032076
>1158_8	p_riboswitch=0.009459
>1159_8	p_riboswitch=0.021439
>1160_8	p_riboswitch=0.031945
>1161_8	p_riboswitch=0.832390
>1162_8	p_riboswitch=0.084873
>1163_8	p_riboswitch=0.279669
>1164_8	p_riboswitch=0.309792
>1165_8	p_riboswitch=0.197915
>1166_8	p_riboswitch=0.190700
>1167_8	p_riboswitch=0.908767
>1168_8	p_riboswitch=0.978643
>1169_8	p_riboswitch=0.024012
>1170_8	p_riboswitch=0.171954
>1171_8	p_riboswitch=0.040120
>1172_8	p_riboswitch=0.054865
>1173_8	p_riboswitch=0.015741
>1174_8	p_riboswitch=0.015559
>1175_8	p_riboswitch=0.133487
>1176_8	p_riboswitch=0.264966
>1177_8	p_riboswitch=0.480648
>1178_8	p_riboswitch=0.595355
>1179_8	p_riboswitch=0.057267
>1180_8	p_riboswitch=0.066684
>1181_8	p_riboswitch=0.659637
>1182_8	p_riboswitch=0.975279
>1183_8	p_riboswitch=0.018933
>1184_8	p_riboswitch=0.483258
>1185_8	p_riboswitch=0.068303
>1186_8	p_riboswitch=0.021336
>1187_8	p_riboswitch=0.013156
>1188_8	p_riboswitch=0.438880
>1189_8	p_riboswitch=0.056690
>1190_8	p_riboswitch=0.862913
>1191_8	p_riboswitch=0.147669
>1192_8	p_riboswitch=0.350423
>1193_8	p_riboswitch=0.456101
>1194_8	p_riboswitch=0.660209
>1195_8	p_riboswitch=0.910979
>1196_8	p_riboswitch=0.289740
>1197_8	p_riboswitch=0.578453
>1198_8	p_riboswitch=0.026175
>1199_8	p_riboswitch=0.015777
>1200_8	p_riboswitch=0.080424
>1201_8	p_riboswitch=0.958041
>1202_8	p_riboswitch=0.916636
>1203_8	p_riboswitch=0.746394
>1204_8	p_riboswitch=0.049309
>1205_8	p_riboswitch=0.501029
>1206_8	p_riboswitch=0.037775
>1207_8	p_riboswitch=0.180219
>1208_8	p_riboswitch=0.460941
>1209_8	p_riboswitch=0.486871
>1210_8	p_riboswitch=0.018147
>1211_8	p_riboswitch=0.997340
>1212_8	p_riboswitch=0.994284
>1213_8	p_riboswitch=0.943961
>1214_8	p_riboswitch=0.081719
>1215_8	p_riboswitch=0.136797
>1216_8	p_riboswitch=0.117154
>1217_8	p_riboswitch=0.196978
>1218_8	p_riboswitch=0.755616
>1219_8	p_riboswitch=0.335732
>1220_8	p_riboswitch=0.337382
>1221_8	p_riboswitch=0.995327
>1222_8	p_riboswitch=0.993085
>1223_8	p_riboswitch=0.513911
>1224_8	p_riboswitch=0.349787
>1225_8	p_riboswitch=0.060492
>1226_8	p_riboswitch=0.256442
>1227_8	p_riboswitch=0.432202
>1228_8	p_riboswitch=0.589130
>1229_8	p_riboswitch=0.064316
>1230_8	p_riboswitch=0.994036
>1231_8	p_riboswitch=0.981237
>1232_8	p_riboswitch=0.094669
>1233_8	p_riboswitch=0.130237
>1234_8	p_riboswitch=0.088970
>1235_8	p_riboswitch=0.096113
>1236_8	p_riboswitch=0.599924
>1237_8	p_riboswitch=0.295359
>1238_8	p_riboswitch=0.988673
>1239_8	p_riboswitch=0.982249
>1240_8	p_riboswitch=0.727828
>1241_8	p_riboswitch=0.207186
>1242_8	p_riboswitch=0.037296
>1243_8	p_riboswitch=0.053001
>1244_8	p_riboswitch=0.632625
>1245_8	p_riboswitch=0.987207
>1246_8	p_riboswitch=0.972963
>1247_8	p_riboswitch=0.470685
>1248_8	p_riboswitch=0.077852
>1249_8	p_riboswitch=0.047898
>1250_8	p_riboswitch=0.954071
>1251_8	p_riboswitch=0.979166
>1252_8	p_riboswitch=0.793580
>1253_8	p_riboswitch=0.552333
>1254_8	p_riboswitch=0.524257
>1255_8	p_riboswitch=0.942876
>1256_8	p_riboswitch=0.993770
>1257_8	p_riboswitch=0.963014
>1258_8	p_riboswitch=0.968182
>1259_8	p_riboswitch=0.958971
>1260_8	p_riboswitch=0.993035
>1261_8	p_riboswitch=0.878479
>1262_8	p_riboswitch=0.161748
>1263_8	p_riboswitch=0.955330
>1264_8	p_riboswitch=0.986974
>1265_8	p_riboswitch=0.982288
>1266_8	p_riboswitch=0.019571
>1267_8	p_riboswitch=0.386371
>1268_8	p_riboswitch=0.150489
>1269_8	p_riboswitch=0.016254
>1270_8	p_riboswitch=0.067935
>1271_8	p_riboswitch=0.102085
>1272_8	p_riboswitch=0.026512
>1273_8	p_riboswitch=0.080256
>1274_8	p_riboswitch=0.038111
>1275_8	p_riboswitch=0.029934
>1276_8	p_riboswitch=0.168143
>1277_8	p_riboswitch=0.023792
>1278_8	p_riboswitch=0.085548
>1279_8	p_riboswitch=0.100551
>1280_8	p_riboswitch=0.225998
>1281_8	p_riboswitch=0.016968
>1282_8	p_riboswitch=0.036257
>1283_8	p_riboswitch=0.198651
>1284_8	p_riboswitch=0.284946
>1285_8	p_riboswitch=0.199455
>1286_8	p_riboswitch=0.905982
>1287_8	p_riboswitch=0.571927
>1288_8	p_riboswitch=0.017336
>1289_8	p_riboswitch=0.214259
>1290_8	p_riboswitch=0.091102
>1291_8	p_riboswitch=0.210681
>1292_8	p_riboswitch=0.029838
>1293_8	p_riboswitch=0.199294
>1294_8	p_riboswitch=0.016087
>1295_8	p_riboswitch=0.065000
>1296_8	p_riboswitch=0.025213
>1297_8	p_riboswitch=0.084601
>1298_8	p_riboswitch=0.021522
>1299_8	p_riboswitch=0.073852
>1300_8	p_riboswitch=0.039696
>1301_8	p_riboswitch=0.076144
>1302_8	p_riboswitch=0.093824
>1303_8	p_riboswitch=0.037317
>1304_8	p_riboswitch=0.046781
>1305_8	p_riboswitch=0.305708
>1306_8	p_riboswitch=0.333147
>1307_8	p_riboswitch=0.307282
>1308_8	p_riboswitch=0.823033
>1309_8	p_riboswitch=0.028581
>1310_8	p_riboswitch=0.174526
>1311_8	p_riboswitch=0.065746
>1312_8	p_riboswitch=0.068875
>1313_8	p_riboswitch=0.035175
>1314_8	p_riboswitch=0.017685
>1315_8	p_riboswitch=0.082954
>1316_8	p_riboswitch=0.254004
>1317_8	p_riboswitch=0.057979
>1318_8	p_riboswitch=0.016742
>1319_8	p_riboswitch=0.093188
>1320_8	p_riboswitch=0.055227
>1321_8	p_riboswitch=0.457930
>1322_8	p_riboswitch=0.335323
>1323_8	p_riboswitch=0.043601
>1324_8	p_riboswitch=0.073334
>1325_8	p_riboswitch=0.082476
>1326_8	p_riboswitch=0.329103
>1327_8	p_riboswitch=0.473108
>1328_8	p_riboswitch=0.199287
>1329_8	p_riboswitch=0.042786
>1330_8	p_riboswitch=0.019071
>1331_8	p_riboswitch=0.011034
>1332_8	p_riboswitch=0.092852
>1333_8	p_riboswitch=0.660048
>1334_8	p_riboswitch=0.934870
>1335_8	p_riboswitch=0.954400
>1336_8	p_riboswitch=0.217015
>1337_8	p_riboswitch=0.015965
>1338_8	p_riboswitch=0.047617
>1339_8	p_riboswitch=0.028774
>1340_8	p_riboswitch=0.402701
>1341_8	p_riboswitch=0.100925
>1342_8	p_riboswitch=0.102795
>1343_8	p_riboswitch=0.034344
>1344_8	p_riboswitch=0.065235
>1345_8	p_riboswitch=0.078993
>1346_8	p_riboswitch=0.457459
>1347_8	p_riboswitch=0.319926
>1348_8	p_riboswitch=0.010287
>1349_8	p_riboswitch=0.066069
>1350_8	p_riboswitch=0.046812
>1351_8	p_riboswitch=0.022676
>1352_8	p_riboswitch=0.754528
>1353_8	p_riboswitch=0.992647
>1354_8	p_riboswitch=0.937771
>1355_8	p_riboswitch=0.035020
>1356_8	p_riboswitch=0.036404
>1357_8	p_riboswitch=0.014781
>1358_8	p_riboswitch=0.129990
>1359_8	p_riboswitch=0.027327
>1360_8	p_riboswitch=0.037896
>1361_8	p_riboswitch=0.278249
>1362_8	p_riboswitch=0.017193
>1363_8	p_riboswitch=0.026602
>1364_8	p_riboswitch=0.749180
>1365_8	p_riboswitch=0.319113
>1366_8	p_riboswitch=0.017589
>1367_8	p_riboswitch=0.095347
>1368_8	p_riboswitch=0.022314
>1369_8	p_riboswitch=0.779133
>1370_8	p_riboswitch=0.068239
>1371_8	p_riboswitch=0.900720
>1372_8	p_riboswitch=0.333484
>1373_8	p_riboswitch=0.136827
>1374_8	p_riboswitch=0.012228
>1375_8	p_riboswitch=0.030477
>1376_8	p_riboswitch=0.020696
>1377_8	p_riboswitch=0.042164
>1378_8	p_riboswitch=0.137614
>1379_8	p_riboswitch=0.369573
>1380_8	p_riboswitch=0.125369
>1381_8	p_riboswitch=0.039350
>1382_8	p_riboswitch=0.631637
>1383_8	p_riboswitch=0.024636
>1384_8	p_riboswitch=0.034808
>1385_8	p_riboswitch=0.728118
>1386_8	p_riboswitch=0.992439
>1387_8	p_riboswitch=0.049093
>1388_8	p_riboswitch=0.086828
>1389_8	p_riboswitch=0.182982
>1390_8	p_riboswitch=0.073098
>1391_8	p_riboswitch=0.022398
>1392_8	p_riboswitch=0.011199
>1393_8	p_riboswitch=0.042248
>1394_8	p_riboswitch=0.024004
>1395_8	p_riboswitch=0.292918
>1396_8	p_riboswitch=0.332883
>1397_8	p_riboswitch=0.877333
>1398_8	p_riboswitch=0.029762
>1399_8	p_riboswitch=0.100587
>1400_8	p_riboswitch=0.449869
>1401_8	p_riboswitch=0.067187
>1402_8	p_riboswitch=0.992392
>1403_8	p_riboswitch=0.024308
>1404_8	p_riboswitch=0.325118
>1405_8	p_riboswitch=0.072307
>1406_8	p_riboswitch=0.032076
>1407_8	p_riboswitch=0.009459
>1408_8	p_riboswitch=0.021439
>1409_8	p_riboswitch=0.031945
>1410_8	p_riboswitch=0.046890
>1411_8	p_riboswitch=0.126138
>1412_8	p_riboswitch=0.417464
>1413_8	p_riboswitch=0.813697
>1414_8	p_riboswitch=0.197915
>1415_8	p_riboswitch=0.190700
>1416_8	p_riboswitch=0.908767
>1417_8	p_riboswitch=0.978643
>1418_8	p_riboswitch=0.024012
>1419_8	p_riboswitch=0.171954
>1420_8	p_riboswitch=0.040120
>1421_8	p_riboswitch=0.054865
>1422_8	p_riboswitch=0.015741
>1423_8	p_riboswitch=0.015559
>1424_8	p_riboswitch=0.035516
>1425_8	p_riboswitch=0.075086
>1426_8	p_riboswitch=0.217785
>1427_8	p_riboswitch=0.350595
>1428_8	p_riboswitch=0.057267
>1429_8	p_riboswitch=0.066684
>1430_8	p_riboswitch=0.659637
>1431_8	p_riboswitch=0.975279
>1432_8	p_riboswitch=0.018933
>1433_8	p_riboswitch=0.483258
>1434_8	p_riboswitch=0.068303
>1435_8	p_riboswitch=0.021336
>1436_8	p_riboswitch=0.013156
>1437_8	p_riboswitch=0.017136
>1438_8	p_riboswitch=0.069033
>1439_8	p_riboswitch=0.145496
>1440_8	p_riboswitch=0.122456
>1441_8	p_riboswitch=0.350423
>1442_8	p_riboswitch=0.456101
>1443_8	p_riboswitch=0.660209
>1444_8	p_riboswitch=0.910979
>1445_8	p_riboswitch=0.289740
>1446_8	p_riboswitch=0.578453
>1447_8	p_riboswitch=0.026175
>1448_8	p_riboswitch=0.015777
>1449_8	p_riboswitch=0.014153
>1450_8	p_riboswitch=0.030804
>1451_8	p_riboswitch=0.124997
>1452_8	p_riboswitch=0.121895
>1453_8	p_riboswitch=0.049309
>1454_8	p_riboswitch=0.501029
>1455_8	p_riboswitch=0.037775
>1456_8	p_riboswitch=0.180219
>1457_8	p_riboswitch=0.460941
>1458_8	p_riboswitch=0.486871
>1459_8	p_riboswitch=0.018147
>1460_8	p_riboswitch=0.095249
>1461_8	p_riboswitch=0.022739
>1462_8	p_riboswitch=0.049246
>1463_8	p_riboswitch=0.100044
>1464_8	p_riboswitch=0.136797
>1465_8	p_riboswitch=0.117154
>1466_8	p_riboswitch=0.196978
>1467_8	p_riboswitch=0.755616
>1468_8	p_riboswitch=0.335732
>1469_8	p_riboswitch=0.337382
>1470_8	p_riboswitch=0.126168
>1471_8	p_riboswitch=0.139395
>1472_8	p_riboswitch=0.033863
>1473_8	p_riboswitch=0.039908
>1474_8	p_riboswitch=0.060492
>1475_8	p_riboswitch=0.256442
>1476_8	p_riboswitch=0.432202
>1477_8	p_riboswitch=0.589130
>1478_8	p_riboswitch=0.064316
>1479_8	p_riboswitch=0.431732
>1480_8	p_riboswitch=0.184477
>1481_8	p_riboswitch=0.235528
>1482_8	p_riboswitch=0.029122
>1483_8	p_riboswitch=0.088970
>1484_8	p_riboswitch=0.096113
>1485_8	p_riboswitch=0.599924
>1486_8	p_riboswitch=0.295359
>1487_8	p_riboswitch=0.812840
>1488_8	p_riboswitch=0.190619
>1489_8	p_riboswitch=0.720970
>1490_8	p_riboswitch=0.186808
>1491_8	p_riboswitch=0.037296
>1492_8	p_riboswitch=0.053001
>1493_8	p_riboswitch=0.632625
>1494_8	p_riboswitch=0.875504
>1495_8	p_riboswitch=0.889031
>1496_8	p_riboswitch=0.952484
>1497_8	p_riboswitch=0.462425
>1498_8	p_riboswitch=0.047898
>1499_8	p_riboswitch=0.954071
>1500_8	p_riboswitch=0.669308
>1501_8	p_riboswitch=0.860386
>1502_8	p_riboswitch=0.570248
>1503_8	p_riboswitch=0.938489
>1504_8	p_riboswitch=0.942875
>1505_8	p_riboswitch=0.325661
>1506_8	p_riboswitch=0.505643
>1507_8	p_riboswitch=0.992345
>1508_8	p_riboswitch=0.351733
>1509_8	p_riboswitch=0.941697
>1510_8	p_riboswitch=0.211423
>1511_8	p_riboswitch=0.838936
>1512_8	p_riboswitch=0.982805
>1513_8	p_riboswitch=0.153055
>1514_8	p_riboswitch=0.360235
>1515_8	p_riboswitch=0.714013
>1516_8	p_riboswitch=0.318393
>1517_8	p_riboswitch=0.905379
>1518_8	p_riboswitch=0.202853
>1519_8	p_riboswitch=0.067935
>1520_8	p_riboswitch=0.102085
>1521_8	p_riboswitch=0.026512
>1522_8	p_riboswitch=0.080256
>1523_8	p_riboswitch=0.038111
