>1_5	p_riboswitch=0.000539
>777_5	p_riboswitch=0.017441
>778_5	p_riboswitch=0.976959
>779_5	p_riboswitch=0.990650
>780_5	p_riboswitch=0.446895
>781_5	p_riboswitch=0.553805
>782_5	p_riboswitch=0.054051
>783_5	p_riboswitch=0.129826
>784_5	p_riboswitch=0.027308
>785_5	p_riboswitch=0.017061
>786_5	p_riboswitch=0.008197
>787_5	p_riboswitch=0.008056
>788_5	p_riboswitch=0.011441
>789_5	p_riboswitch=0.007616
>790_5	p_riboswitch=0.005380
>791_5	p_riboswitch=0.006967
>792_5	p_riboswitch=0.005334
>793_5	p_riboswitch=0.007268
>794_5	p_riboswitch=0.008013
>795_5	p_riboswitch=0.009187
>796_5	p_riboswitch=0.010485
>797_5	p_riboswitch=0.017058
>798_5	p_riboswitch=0.013565
>799_5	p_riboswitch=0.030062
>800_5	p_riboswitch=0.034382
>801_5	p_riboswitch=0.635471
>802_5	p_riboswitch=0.182819
>803_5	p_riboswitch=0.168327
>804_5	p_riboswitch=0.022262
>805_5	p_riboswitch=0.017108
>806_5	p_riboswitch=0.014886
>807_5	p_riboswitch=0.010202
>808_5	p_riboswitch=0.005375
>809_5	p_riboswitch=0.009382
>810_5	p_riboswitch=0.005808
>811_5	p_riboswitch=0.005632
>812_5	p_riboswitch=0.005027
>813_5	p_riboswitch=0.005616
>814_5	p_riboswitch=0.007148
>815_5	p_riboswitch=0.008608
>816_5	p_riboswitch=0.009139
>817_5	p_riboswitch=0.999178
>818_5	p_riboswitch=0.017771
>819_5	p_riboswitch=0.324213
>820_5	p_riboswitch=0.195510
>821_5	p_riboswitch=0.820567
>822_5	p_riboswitch=0.968943
>823_5	p_riboswitch=0.015095
>824_5	p_riboswitch=0.017020
>825_5	p_riboswitch=0.014755
>826_5	p_riboswitch=0.012625
>827_5	p_riboswitch=0.008655
>828_5	p_riboswitch=0.011939
>829_5	p_riboswitch=0.006537
>830_5	p_riboswitch=0.005938
>831_5	p_riboswitch=0.004668
>832_5	p_riboswitch=0.005316
>833_5	p_riboswitch=0.008664
>834_5	p_riboswitch=0.007431
>835_5	p_riboswitch=0.007820
>836_5	p_riboswitch=0.037213
>837_5	p_riboswitch=0.999300
>838_5	p_riboswitch=0.038776
>839_5	p_riboswitch=0.900489
>840_5	p_riboswitch=0.966903
>841_5	p_riboswitch=0.894060
>842_5	p_riboswitch=0.015593
>843_5	p_riboswitch=0.014600
>844_5	p_riboswitch=0.012443
>845_5	p_riboswitch=0.008799
>846_5	p_riboswitch=0.007040
>847_5	p_riboswitch=0.007172
>848_5	p_riboswitch=0.006714
>849_5	p_riboswitch=0.006814
>850_5	p_riboswitch=0.005872
>851_5	p_riboswitch=0.011541
>852_5	p_riboswitch=0.009545
>853_5	p_riboswitch=0.006747
>854_5	p_riboswitch=0.010916
>855_5	p_riboswitch=0.993551
>856_5	p_riboswitch=0.039907
>857_5	p_riboswitch=0.439039
>858_5	p_riboswitch=0.027951
>859_5	p_riboswitch=0.992426
>860_5	p_riboswitch=0.017243
>861_5	p_riboswitch=0.011742
>862_5	p_riboswitch=0.009227
>863_5	p_riboswitch=0.007838
>864_5	p_riboswitch=0.006500
>865_5	p_riboswitch=0.007590
>866_5	p_riboswitch=0.008911
>867_5	p_riboswitch=0.006813
>868_5	p_riboswitch=0.005240
>869_5	p_riboswitch=0.012722
>870_5	p_riboswitch=0.006061
>871_5	p_riboswitch=0.008344
>872_5	p_riboswitch=0.011273
>873_5	p_riboswitch=0.021795
>874_5	p_riboswitch=0.357839
>875_5	p_riboswitch=0.017792
>876_5	p_riboswitch=0.024126
>877_5	p_riboswitch=0.017038
>878_5	p_riboswitch=0.033938
>879_5	p_riboswitch=0.008910
>880_5	p_riboswitch=0.009201
>881_5	p_riboswitch=0.006829
>882_5	p_riboswitch=0.005873
>883_5	p_riboswitch=0.009743
>884_5	p_riboswitch=0.009131
>885_5	p_riboswitch=0.009673
>886_5	p_riboswitch=0.005641
>887_5	p_riboswitch=0.008702
>888_5	p_riboswitch=0.008883
>889_5	p_riboswitch=0.018227
>890_5	p_riboswitch=0.070917
>891_5	p_riboswitch=0.019854
>892_5	p_riboswitch=0.018251
>893_5	p_riboswitch=0.015539
>894_5	p_riboswitch=0.020367
>895_5	p_riboswitch=0.009978
>896_5	p_riboswitch=0.009271
>897_5	p_riboswitch=0.005439
>898_5	p_riboswitch=0.009921
>899_5	p_riboswitch=0.013745
>900_5	p_riboswitch=0.008765
>901_5	p_riboswitch=0.006593
>902_5	p_riboswitch=0.006851
>903_5	p_riboswitch=0.008334
>904_5	p_riboswitch=0.011373
>905_5	p_riboswitch=0.037787
>906_5	p_riboswitch=0.048022
>907_5	p_riboswitch=0.963536
>908_5	p_riboswitch=0.011876
>909_5	p_riboswitch=0.008636
>910_5	p_riboswitch=0.010148
>911_5	p_riboswitch=0.007774
>912_5	p_riboswitch=0.008413
>913_5	p_riboswitch=0.010257
>914_5	p_riboswitch=0.012963
>915_5	p_riboswitch=0.008525
>916_5	p_riboswitch=0.007400
>917_5	p_riboswitch=0.007021
>918_5	p_riboswitch=0.009366
>919_5	p_riboswitch=0.016369
>920_5	p_riboswitch=0.018108
>921_5	p_riboswitch=0.046832
>922_5	p_riboswitch=0.012938
>923_5	p_riboswitch=0.008960
>924_5	p_riboswitch=0.014721
>925_5	p_riboswitch=0.009327
>926_5	p_riboswitch=0.013220
>927_5	p_riboswitch=0.010324
>928_5	p_riboswitch=0.013273
>929_5	p_riboswitch=0.011361
>930_5	p_riboswitch=0.007092
>931_5	p_riboswitch=0.009071
>932_5	p_riboswitch=0.012755
>933_5	p_riboswitch=0.009373
>934_5	p_riboswitch=0.018526
>935_5	p_riboswitch=0.013386
>936_5	p_riboswitch=0.006842
>937_5	p_riboswitch=0.009417
>938_5	p_riboswitch=0.011772
>939_5	p_riboswitch=0.014173
>940_5	p_riboswitch=0.009490
>941_5	p_riboswitch=0.021108
>942_5	p_riboswitch=0.015554
>943_5	p_riboswitch=0.026859
>944_5	p_riboswitch=0.010394
>945_5	p_riboswitch=0.010461
>946_5	p_riboswitch=0.010026
>947_5	p_riboswitch=0.008019
>948_5	p_riboswitch=0.013956
>949_5	p_riboswitch=0.009846
>950_5	p_riboswitch=0.009336
>951_5	p_riboswitch=0.010306
>952_5	p_riboswitch=0.012961
>953_5	p_riboswitch=0.036453
>954_5	p_riboswitch=0.017426
>955_5	p_riboswitch=0.122024
>956_5	p_riboswitch=0.008908
>957_5	p_riboswitch=0.010496
>958_5	p_riboswitch=0.011235
>959_5	p_riboswitch=0.023613
>960_5	p_riboswitch=0.011053
>961_5	p_riboswitch=0.008343
>962_5	p_riboswitch=0.014297
>963_5	p_riboswitch=0.013666
>964_5	p_riboswitch=0.018968
>965_5	p_riboswitch=0.031130
>966_5	p_riboswitch=0.028243
>967_5	p_riboswitch=0.009694
>968_5	p_riboswitch=0.010267
>969_5	p_riboswitch=0.017519
>970_5	p_riboswitch=0.018690
>971_5	p_riboswitch=0.010131
>972_5	p_riboswitch=0.013946
>973_5	p_riboswitch=0.019845
>974_5	p_riboswitch=0.160225
>975_5	p_riboswitch=0.034324
>976_5	p_riboswitch=0.010366
>977_5	p_riboswitch=0.011368
>978_5	p_riboswitch=0.014514
>979_5	p_riboswitch=0.027025
>980_5	p_riboswitch=0.008379
>981_5	p_riboswitch=0.025835
>982_5	p_riboswitch=0.035652
>983_5	p_riboswitch=0.327011
>984_5	p_riboswitch=0.012130
>985_5	p_riboswitch=0.011610
>986_5	p_riboswitch=0.020952
>987_5	p_riboswitch=0.027180
>988_5	p_riboswitch=0.013356
>989_5	p_riboswitch=0.044112
>990_5	p_riboswitch=0.039553
>991_5	p_riboswitch=0.014367
>992_5	p_riboswitch=0.026828
>993_5	p_riboswitch=0.016303
>994_5	p_riboswitch=0.045423
>995_5	p_riboswitch=0.015014
>996_5	p_riboswitch=0.009190
>997_5	p_riboswitch=0.015277
>998_5	p_riboswitch=0.026960
>999_5	p_riboswitch=0.031257
>1000_5	p_riboswitch=0.079711
>1001_5	p_riboswitch=0.010855
>1002_5	p_riboswitch=0.009684
>1003_5	p_riboswitch=0.045196
>1004_5	p_riboswitch=0.036131
>1005_5	p_riboswitch=0.038562
>1006_5	p_riboswitch=0.011533
>1007_5	p_riboswitch=0.022521
>1008_5	p_riboswitch=0.020530
>1009_5	p_riboswitch=0.038186
>1010_5	p_riboswitch=0.028087
>1011_5	p_riboswitch=0.021274
>1012_5	p_riboswitch=0.017599
>1013_5	p_riboswitch=0.009201
>1014_5	p_riboswitch=0.009464
>1015_5	p_riboswitch=0.006600
>1016_5	p_riboswitch=0.007884
>1017_5	p_riboswitch=0.005600
>1018_5	p_riboswitch=0.006735
>1019_5	p_riboswitch=0.006924
>1020_5	p_riboswitch=0.005136
>1021_5	p_riboswitch=0.008065
>1022_5	p_riboswitch=0.008544
>1023_5	p_riboswitch=0.010835
>1024_5	p_riboswitch=0.010046
>1025_5	p_riboswitch=0.014144
>1026_5	p_riboswitch=0.017441
>1027_5	p_riboswitch=0.976959
>1028_5	p_riboswitch=0.990650
>1029_5	p_riboswitch=0.446895
>1030_5	p_riboswitch=0.553805
>1031_5	p_riboswitch=0.066405
>1032_5	p_riboswitch=0.347216
>1033_5	p_riboswitch=0.928442
>1034_5	p_riboswitch=0.669401
>1035_5	p_riboswitch=0.008197
>1036_5	p_riboswitch=0.008056
>1037_5	p_riboswitch=0.011441
>1038_5	p_riboswitch=0.007616
>1039_5	p_riboswitch=0.005380
>1040_5	p_riboswitch=0.006967
>1041_5	p_riboswitch=0.005334
>1042_5	p_riboswitch=0.007268
>1043_5	p_riboswitch=0.008013
>1044_5	p_riboswitch=0.009187
>1045_5	p_riboswitch=0.010485
>1046_5	p_riboswitch=0.017058
>1047_5	p_riboswitch=0.013565
>1048_5	p_riboswitch=0.030062
>1049_5	p_riboswitch=0.034382
>1050_5	p_riboswitch=0.635471
>1051_5	p_riboswitch=0.182819
>1052_5	p_riboswitch=0.927664
>1053_5	p_riboswitch=0.031201
>1054_5	p_riboswitch=0.155452
>1055_5	p_riboswitch=0.983101
>1056_5	p_riboswitch=0.010202
>1057_5	p_riboswitch=0.005375
>1058_5	p_riboswitch=0.009382
>1059_5	p_riboswitch=0.005808
>1060_5	p_riboswitch=0.005632
>1061_5	p_riboswitch=0.005027
>1062_5	p_riboswitch=0.005616
>1063_5	p_riboswitch=0.007148
>1064_5	p_riboswitch=0.008608
>1065_5	p_riboswitch=0.009139
>1066_5	p_riboswitch=0.999178
>1067_5	p_riboswitch=0.017771
>1068_5	p_riboswitch=0.324213
>1069_5	p_riboswitch=0.195510
>1070_5	p_riboswitch=0.820567
>1071_5	p_riboswitch=0.968943
>1072_5	p_riboswitch=0.753316
>1073_5	p_riboswitch=0.031091
>1074_5	p_riboswitch=0.026522
>1075_5	p_riboswitch=0.947783
>1076_5	p_riboswitch=0.008655
>1077_5	p_riboswitch=0.011939
>1078_5	p_riboswitch=0.006537
>1079_5	p_riboswitch=0.005938
>1080_5	p_riboswitch=0.004668
>1081_5	p_riboswitch=0.005316
>1082_5	p_riboswitch=0.008664
>1083_5	p_riboswitch=0.007431
>1084_5	p_riboswitch=0.007820
>1085_5	p_riboswitch=0.037213
>1086_5	p_riboswitch=0.999300
>1087_5	p_riboswitch=0.038776
>1088_5	p_riboswitch=0.900489
>1089_5	p_riboswitch=0.966903
>1090_5	p_riboswitch=0.894060
>1091_5	p_riboswitch=0.979705
>1092_5	p_riboswitch=0.975189
>1093_5	p_riboswitch=0.026760
>1094_5	p_riboswitch=0.127130
>1095_5	p_riboswitch=0.007040
>1096_5	p_riboswitch=0.007172
>1097_5	p_riboswitch=0.006714
>1098_5	p_riboswitch=0.006814
>1099_5	p_riboswitch=0.005872
>1100_5	p_riboswitch=0.011541
>1101_5	p_riboswitch=0.009545
>1102_5	p_riboswitch=0.006747
>1103_5	p_riboswitch=0.010916
>1104_5	p_riboswitch=0.993551
>1105_5	p_riboswitch=0.039907
>1106_5	p_riboswitch=0.439039
>1107_5	p_riboswitch=0.027951
>1108_5	p_riboswitch=0.992426
>1109_5	p_riboswitch=0.971989
>1110_5	p_riboswitch=0.999134
>1111_5	p_riboswitch=0.956673
>1112_5	p_riboswitch=0.941767
>1113_5	p_riboswitch=0.006500
>1114_5	p_riboswitch=0.007590
>1115_5	p_riboswitch=0.008911
>1116_5	p_riboswitch=0.006813
>1117_5	p_riboswitch=0.005240
>1118_5	p_riboswitch=0.012722
>1119_5	p_riboswitch=0.006061
>1120_5	p_riboswitch=0.008344
>1121_5	p_riboswitch=0.011273
>1122_5	p_riboswitch=0.021795
>1123_5	p_riboswitch=0.357839
>1124_5	p_riboswitch=0.017792
>1125_5	p_riboswitch=0.024126
>1126_5	p_riboswitch=0.995792
>1127_5	p_riboswitch=0.013718
>1128_5	p_riboswitch=0.999010
>1129_5	p_riboswitch=0.874927
>1130_5	p_riboswitch=0.006829
>1131_5	p_riboswitch=0.005873
>1132_5	p_riboswitch=0.009743
>1133_5	p_riboswitch=0.009131
>1134_5	p_riboswitch=0.009673
>1135_5	p_riboswitch=0.005641
>1136_5	p_riboswitch=0.008702
>1137_5	p_riboswitch=0.008883
>1138_5	p_riboswitch=0.018227
>1139_5	p_riboswitch=0.070917
>1140_5	p_riboswitch=0.019854
>1141_5	p_riboswitch=0.018251
>1142_5	p_riboswitch=0.996114
>1143_5	p_riboswitch=0.999266
>1144_5	p_riboswitch=0.013642
>1145_5	p_riboswitch=0.978654
>1146_5	p_riboswitch=0.005439
>1147_5	p_riboswitch=0.009921
>1148_5	p_riboswitch=0.013745
>1149_5	p_riboswitch=0.008765
>1150_5	p_riboswitch=0.006593
>1151_5	p_riboswitch=0.006851
>1152_5	p_riboswitch=0.008334
>1153_5	p_riboswitch=0.011373
>1154_5	p_riboswitch=0.037787
>1155_5	p_riboswitch=0.048022
>1156_5	p_riboswitch=0.963536
>1157_5	p_riboswitch=0.988473
>1158_5	p_riboswitch=0.993215
>1159_5	p_riboswitch=0.994946
>1160_5	p_riboswitch=0.972887
>1161_5	p_riboswitch=0.008413
>1162_5	p_riboswitch=0.010257
>1163_5	p_riboswitch=0.012963
>1164_5	p_riboswitch=0.008525
>1165_5	p_riboswitch=0.007400
>1166_5	p_riboswitch=0.007021
>1167_5	p_riboswitch=0.009366
>1168_5	p_riboswitch=0.016369
>1169_5	p_riboswitch=0.018108
>1170_5	p_riboswitch=0.046832
>1171_5	p_riboswitch=0.989104
>1172_5	p_riboswitch=0.986744
>1173_5	p_riboswitch=0.992499
>1174_5	p_riboswitch=0.995372
>1175_5	p_riboswitch=0.013220
>1176_5	p_riboswitch=0.010324
>1177_5	p_riboswitch=0.013273
>1178_5	p_riboswitch=0.011361
>1179_5	p_riboswitch=0.007092
>1180_5	p_riboswitch=0.009071
>1181_5	p_riboswitch=0.012755
>1182_5	p_riboswitch=0.009373
>1183_5	p_riboswitch=0.018526
>1184_5	p_riboswitch=0.225421
>1185_5	p_riboswitch=0.988942
>1186_5	p_riboswitch=0.980232
>1187_5	p_riboswitch=0.990856
>1188_5	p_riboswitch=0.014173
>1189_5	p_riboswitch=0.009490
>1190_5	p_riboswitch=0.021108
>1191_5	p_riboswitch=0.015554
>1192_5	p_riboswitch=0.026859
>1193_5	p_riboswitch=0.010394
>1194_5	p_riboswitch=0.010461
>1195_5	p_riboswitch=0.010026
>1196_5	p_riboswitch=0.036394
>1197_5	p_riboswitch=0.834158
>1198_5	p_riboswitch=0.985064
>1199_5	p_riboswitch=0.968894
>1200_5	p_riboswitch=0.010306
>1201_5	p_riboswitch=0.012961
>1202_5	p_riboswitch=0.036453
>1203_5	p_riboswitch=0.017426
>1204_5	p_riboswitch=0.122024
>1205_5	p_riboswitch=0.008908
>1206_5	p_riboswitch=0.010496
>1207_5	p_riboswitch=0.091777
>1208_5	p_riboswitch=0.337338
>1209_5	p_riboswitch=0.754914
>1210_5	p_riboswitch=0.759171
>1211_5	p_riboswitch=0.014297
>1212_5	p_riboswitch=0.013666
>1213_5	p_riboswitch=0.018968
>1214_5	p_riboswitch=0.031130
>1215_5	p_riboswitch=0.028243
>1216_5	p_riboswitch=0.009694
>1217_5	p_riboswitch=0.660082
>1218_5	p_riboswitch=0.035611
>1219_5	p_riboswitch=0.262005
>1220_5	p_riboswitch=0.856237
>1221_5	p_riboswitch=0.013946
>1222_5	p_riboswitch=0.019845
>1223_5	p_riboswitch=0.160225
>1224_5	p_riboswitch=0.034324
>1225_5	p_riboswitch=0.010366
>1226_5	p_riboswitch=0.011962
>1227_5	p_riboswitch=0.181766
>1228_5	p_riboswitch=0.033638
>1229_5	p_riboswitch=0.167289
>1230_5	p_riboswitch=0.025835
>1231_5	p_riboswitch=0.035652
>1232_5	p_riboswitch=0.327011
>1233_5	p_riboswitch=0.012130
>1234_5	p_riboswitch=0.012814
>1235_5	p_riboswitch=0.047934
>1236_5	p_riboswitch=0.179392
>1237_5	p_riboswitch=0.030515
>1238_5	p_riboswitch=0.044112
>1239_5	p_riboswitch=0.039553
>1240_5	p_riboswitch=0.014367
>1241_5	p_riboswitch=0.016495
>1242_5	p_riboswitch=0.072053
>1243_5	p_riboswitch=0.047197
>1244_5	p_riboswitch=0.135260
>1245_5	p_riboswitch=0.009190
>1246_5	p_riboswitch=0.015277
>1247_5	p_riboswitch=0.021029
>1248_5	p_riboswitch=0.111095
>1249_5	p_riboswitch=0.065712
>1250_5	p_riboswitch=0.046273
>1251_5	p_riboswitch=0.009684
>1252_5	p_riboswitch=0.028182
>1253_5	p_riboswitch=0.434548
>1254_5	p_riboswitch=0.084072
>1255_5	p_riboswitch=0.010748
>1256_5	p_riboswitch=0.012258
>1257_5	p_riboswitch=0.988052
>1258_5	p_riboswitch=0.296191
>1259_5	p_riboswitch=0.072526
>1260_5	p_riboswitch=0.423573
>1261_5	p_riboswitch=0.985715
>1262_5	p_riboswitch=0.232049
>1263_5	p_riboswitch=0.326637
>1264_5	p_riboswitch=0.463437
>1265_5	p_riboswitch=0.175010
>1266_5	p_riboswitch=0.005600
>1267_5	p_riboswitch=0.006735
>1268_5	p_riboswitch=0.006924
>1269_5	p_riboswitch=0.005136
>1270_5	p_riboswitch=0.008065
>1271_5	p_riboswitch=0.008544
>1272_5	p_riboswitch=0.010835
>1273_5	p_riboswitch=0.010046
>1274_5	p_riboswitch=0.014144
>1275_5	p_riboswitch=0.017441
>1276_5	p_riboswitch=0.976959
>1277_5	p_riboswitch=0.990650
>1278_5	p_riboswitch=0.446895
>1279_5	p_riboswitch=0.553804
>1280_5	p_riboswitch=0.066405
>1281_5	p_riboswitch=0.347216
>1282_5	p_riboswitch=0.928442
>1283_5	p_riboswitch=0.669401
>1284_5	p_riboswitch=0.986619
>1285_5	p_riboswitch=0.980470
>1286_5	p_riboswitch=0.995271
>1287_5	p_riboswitch=0.996612
>1288_5	p_riboswitch=0.005380
>1289_5	p_riboswitch=0.006967
>1290_5	p_riboswitch=0.005334
>1291_5	p_riboswitch=0.007268
>1292_5	p_riboswitch=0.008013
>1293_5	p_riboswitch=0.009187
>1294_5	p_riboswitch=0.010485
>1295_5	p_riboswitch=0.017058
>1296_5	p_riboswitch=0.013565
>1297_5	p_riboswitch=0.030062
>1298_5	p_riboswitch=0.034382
>1299_5	p_riboswitch=0.635471
>1300_5	p_riboswitch=0.182819
>1301_5	p_riboswitch=0.927664
>1302_5	p_riboswitch=0.031201
>1303_5	p_riboswitch=0.155452
>1304_5	p_riboswitch=0.983101
>1305_5	p_riboswitch=0.972033
>1306_5	p_riboswitch=0.989373
>1307_5	p_riboswitch=0.992723
>1308_5	p_riboswitch=0.994733
>1309_5	p_riboswitch=0.005632
>1310_5	p_riboswitch=0.005027
>1311_5	p_riboswitch=0.005616
>1312_5	p_riboswitch=0.007148
>1313_5	p_riboswitch=0.008608
>1314_5	p_riboswitch=0.009139
>1315_5	p_riboswitch=0.999178
>1316_5	p_riboswitch=0.017771
>1317_5	p_riboswitch=0.324213
>1318_5	p_riboswitch=0.195510
>1319_5	p_riboswitch=0.820567
>1320_5	p_riboswitch=0.968943
>1321_5	p_riboswitch=0.753316
>1322_5	p_riboswitch=0.031091
>1323_5	p_riboswitch=0.026522
>1324_5	p_riboswitch=0.947783
>1325_5	p_riboswitch=0.220918
>1326_5	p_riboswitch=0.984572
>1327_5	p_riboswitch=0.989320
>1328_5	p_riboswitch=0.998823
>1329_5	p_riboswitch=0.004668
>1330_5	p_riboswitch=0.005316
>1331_5	p_riboswitch=0.008664
>1332_5	p_riboswitch=0.007431
>1333_5	p_riboswitch=0.007820
>1334_5	p_riboswitch=0.037213
>1335_5	p_riboswitch=0.999300
>1336_5	p_riboswitch=0.038776
>1337_5	p_riboswitch=0.900489
>1338_5	p_riboswitch=0.966903
>1339_5	p_riboswitch=0.894060
>1340_5	p_riboswitch=0.979705
>1341_5	p_riboswitch=0.975189
>1342_5	p_riboswitch=0.026760
>1343_5	p_riboswitch=0.127130
>1344_5	p_riboswitch=0.037103
>1345_5	p_riboswitch=0.991784
>1346_5	p_riboswitch=0.985737
>1347_5	p_riboswitch=0.999076
>1348_5	p_riboswitch=0.005872
>1349_5	p_riboswitch=0.011541
>1350_5	p_riboswitch=0.009545
>1351_5	p_riboswitch=0.006747
>1352_5	p_riboswitch=0.010916
>1353_5	p_riboswitch=0.993551
>1354_5	p_riboswitch=0.039907
>1355_5	p_riboswitch=0.439039
>1356_5	p_riboswitch=0.027951
>1357_5	p_riboswitch=0.992426
>1358_5	p_riboswitch=0.971989
>1359_5	p_riboswitch=0.999134
>1360_5	p_riboswitch=0.956673
>1361_5	p_riboswitch=0.941767
>1362_5	p_riboswitch=0.021113
>1363_5	p_riboswitch=0.991118
>1364_5	p_riboswitch=0.999039
>1365_5	p_riboswitch=0.991647
>1366_5	p_riboswitch=0.005240
>1367_5	p_riboswitch=0.012722
>1368_5	p_riboswitch=0.006061
>1369_5	p_riboswitch=0.008344
>1370_5	p_riboswitch=0.011273
>1371_5	p_riboswitch=0.021795
>1372_5	p_riboswitch=0.357839
>1373_5	p_riboswitch=0.017792
>1374_5	p_riboswitch=0.024126
>1375_5	p_riboswitch=0.995792
>1376_5	p_riboswitch=0.013718
>1377_5	p_riboswitch=0.999010
>1378_5	p_riboswitch=0.874927
>1379_5	p_riboswitch=0.981409
>1380_5	p_riboswitch=0.986024
>1381_5	p_riboswitch=0.998989
>1382_5	p_riboswitch=0.998922
>1383_5	p_riboswitch=0.009673
>1384_5	p_riboswitch=0.005641
>1385_5	p_riboswitch=0.008702
>1386_5	p_riboswitch=0.008883
>1387_5	p_riboswitch=0.018227
>1388_5	p_riboswitch=0.070917
>1389_5	p_riboswitch=0.019854
>1390_5	p_riboswitch=0.018251
>1391_5	p_riboswitch=0.996114
>1392_5	p_riboswitch=0.999266
>1393_5	p_riboswitch=0.013642
>1394_5	p_riboswitch=0.978654
>1395_5	p_riboswitch=0.982633
>1396_5	p_riboswitch=0.985467
>1397_5	p_riboswitch=0.998343
>1398_5	p_riboswitch=0.998812
>1399_5	p_riboswitch=0.006593
>1400_5	p_riboswitch=0.006851
>1401_5	p_riboswitch=0.008334
>1402_5	p_riboswitch=0.011373
>1403_5	p_riboswitch=0.037787
>1404_5	p_riboswitch=0.048022
>1405_5	p_riboswitch=0.963536
>1406_5	p_riboswitch=0.988473
>1407_5	p_riboswitch=0.993215
>1408_5	p_riboswitch=0.994946
>1409_5	p_riboswitch=0.972887
>1410_5	p_riboswitch=0.983269
>1411_5	p_riboswitch=0.987297
>1412_5	p_riboswitch=0.998608
>1413_5	p_riboswitch=0.997724
>1414_5	p_riboswitch=0.007400
>1415_5	p_riboswitch=0.007021
>1416_5	p_riboswitch=0.009366
>1417_5	p_riboswitch=0.016369
>1418_5	p_riboswitch=0.018108
>1419_5	p_riboswitch=0.046832
>1420_5	p_riboswitch=0.989104
>1421_5	p_riboswitch=0.986744
>1422_5	p_riboswitch=0.992499
>1423_5	p_riboswitch=0.995372
>1424_5	p_riboswitch=0.985540
>1425_5	p_riboswitch=0.987445
>1426_5	p_riboswitch=0.986266
>1427_5	p_riboswitch=0.967965
>1428_5	p_riboswitch=0.007092
>1429_5	p_riboswitch=0.009071
>1430_5	p_riboswitch=0.012755
>1431_5	p_riboswitch=0.009373
>1432_5	p_riboswitch=0.018526
>1433_5	p_riboswitch=0.225421
>1434_5	p_riboswitch=0.988942
>1435_5	p_riboswitch=0.980232
>1436_5	p_riboswitch=0.990856
>1437_5	p_riboswitch=0.022098
>1438_5	p_riboswitch=0.989764
>1439_5	p_riboswitch=0.986623
>1440_5	p_riboswitch=0.993433
>1441_5	p_riboswitch=0.026859
>1442_5	p_riboswitch=0.010394
>1443_5	p_riboswitch=0.010461
>1444_5	p_riboswitch=0.010026
>1445_5	p_riboswitch=0.036394
>1446_5	p_riboswitch=0.834158
>1447_5	p_riboswitch=0.985064
>1448_5	p_riboswitch=0.968894
>1449_5	p_riboswitch=0.995665
>1450_5	p_riboswitch=0.999686
>1451_5	p_riboswitch=0.997280
>1452_5	p_riboswitch=0.995724
>1453_5	p_riboswitch=0.122024
>1454_5	p_riboswitch=0.008908
>1455_5	p_riboswitch=0.010496
>1456_5	p_riboswitch=0.091777
>1457_5	p_riboswitch=0.337338
>1458_5	p_riboswitch=0.754914
>1459_5	p_riboswitch=0.759171
>1460_5	p_riboswitch=0.995218
>1461_5	p_riboswitch=0.996939
>1462_5	p_riboswitch=0.996204
>1463_5	p_riboswitch=0.994974
>1464_5	p_riboswitch=0.028243
>1465_5	p_riboswitch=0.009694
>1466_5	p_riboswitch=0.660082
>1467_5	p_riboswitch=0.035611
>1468_5	p_riboswitch=0.262005
>1469_5	p_riboswitch=0.856237
>1470_5	p_riboswitch=0.995230
>1471_5	p_riboswitch=0.997055
>1472_5	p_riboswitch=0.999767
>1473_5	p_riboswitch=0.999668
>1474_5	p_riboswitch=0.010366
>1475_5	p_riboswitch=0.011962
>1476_5	p_riboswitch=0.181766
>1477_5	p_riboswitch=0.033638
>1478_5	p_riboswitch=0.167289
>1479_5	p_riboswitch=0.952150
>1480_5	p_riboswitch=0.997032
>1481_5	p_riboswitch=0.999581
>1482_5	p_riboswitch=0.999723
>1483_5	p_riboswitch=0.012814
>1484_5	p_riboswitch=0.047934
>1485_5	p_riboswitch=0.179392
>1486_5	p_riboswitch=0.030515
>1487_5	p_riboswitch=0.797481
>1488_5	p_riboswitch=0.975400
>1489_5	p_riboswitch=0.999596
>1490_5	p_riboswitch=0.999381
>1491_5	p_riboswitch=0.072053
>1492_5	p_riboswitch=0.047197
>1493_5	p_riboswitch=0.135260
>1494_5	p_riboswitch=0.609475
>1495_5	p_riboswitch=0.934912
>1496_5	p_riboswitch=0.975616
>1497_5	p_riboswitch=0.999433
>1498_5	p_riboswitch=0.065712
>1499_5	p_riboswitch=0.046273
>1500_5	p_riboswitch=0.915576
>1501_5	p_riboswitch=0.969913
>1502_5	p_riboswitch=0.941463
>1503_5	p_riboswitch=0.987196
>1504_5	p_riboswitch=0.010748
>1505_5	p_riboswitch=0.051446
>1506_5	p_riboswitch=0.979766
>1507_5	p_riboswitch=0.991986
>1508_5	p_riboswitch=0.974968
>1509_5	p_riboswitch=0.049358
>1510_5	p_riboswitch=0.173579
>1511_5	p_riboswitch=0.993311
>1512_5	p_riboswitch=0.954724
>1513_5	p_riboswitch=0.182550
>1514_5	p_riboswitch=0.326145
>1515_5	p_riboswitch=0.985799
>1516_5	p_riboswitch=0.995421
>1517_5	p_riboswitch=0.639162
>1518_5	p_riboswitch=0.988974
>1519_5	p_riboswitch=0.008065
>1520_5	p_riboswitch=0.008544
>1521_5	p_riboswitch=0.010835
>1522_5	p_riboswitch=0.010046
>1523_5	p_riboswitch=0.014144
